"NMFS_POPID","SPAWNINGYEAR","NOSAIJ","NOSAEJ","PHOSIJ","PHOSEJ","NOSJF","HOSJF","TSAIJ","TSAEJ","AGE2PROP","AGE3PROP","AGE4PROP","AGE5PROP","AGE6PROP","AGE7PROP","ext_datasource","NOSAEJ_10yrGeomean","NOSAEJ_5yrGeomean","NOSAIJ_10yrGeomean","NOSAIJ_5yrGeomean","TSAEJ_10yrGeomean","TSAEJ_5yrGeomean","TSAIJ_10yrGeomean","TSAIJ_5yrGeomean"
67,1970,1477,1327,0,0,0.101572996,0.101572996,1477,1327,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1621,1718,1804,1912,1621,1718,1804,1912
67,1971,3071,2759,0,0,0.101572996,0.101572996,3071,2759,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1705,1897,1898,2111,1705,1897,1898,2111
67,1972,2819,2533,0,0,0.101572996,0.101572996,2819,2533,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1758,2074,1956,2308,1758,2074,1956,2308
67,1973,4363,3920,0,0,0.101572996,0.101572996,4363,3920,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2014,2419,2242,2692,2014,2419,2242,2692
67,1974,2324,2088,0,0,0.101572996,0.101572996,2324,2088,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",2035,2377,2265,2646,2035,2377,2265,2646
67,1975,1250,1123,0,0,0.101572996,0.101572996,1250,1123,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1987,2299,2212,2559,1987,2299,2212,2559
67,1976,1065,957,0,0,0.101572996,0.101572996,1065,957,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1878,1860,2091,2070,1878,1860,2091,2070
67,1977,1200,1078,0,0,0.101572996,0.101572996,1200,1078,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1803,1568,2007,1745,1803,1568,2007,1745
67,1978,3482,3128,0,0,0.101572996,0.101572996,3482,3128,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1904,1499,2119,1668,1904,1499,2119,1668
67,1979,436,392,0,0,0.101572996,0.101572996,436,392,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1597,1073,1777,1194,1597,1073,1777,1194
67,1980,336,302,0,0,0.101572996,0.101572996,336,302,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1377,825,1533,918,1377,825,1533,918
67,1981,831,747,0,0,0.101572996,0.101572996,831,747,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1208,785,1345,874,1208,785,1345,874
67,1982,1082,972,0,0,0.101572996,0.101572996,1082,972,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",1098,769,1222,856,1098,769,1222,856
67,1983,797,716,0,0,0.101572996,0.101572996,797,716,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",926,573,1031,637,926,573,1031,637
67,1984,948,852,0,0,0.101572996,0.101572996,948,852,0,0.101572996,0.561034439,0.337357397,0,0,"SPS",847,669,943,744,847,669,943,744
67,1985,1465,1151,0.08,0.08,0.214,0.214,1592,1251,0,0.214,0.662,0.123,0,0,"SPS",849,874,958,999,856,889,966,1016
67,1986,723,672,0.0600000000000001,0.0600000000000001,0.071,0.071,769,714,0,0.071,0.644,0.285,0,0,"SPS",820,856,921,972,831,881,935,1000
67,1987,453,440,0.1,0.1,0.027,0.027,503,489,0,0.027,0.723,0.25,0,0,"SPS",749,730,836,816,768,768,857,858
67,1988,598,559,0.15,0.15,0.066,0.066,704,658,0,0.066,0.171,0.764,0,0,"SPS",631,695,701,771,657,755,730,837
67,1989,253,206,0.27,0.27,0.185,0.185,347,283,0,0.185,0.441,0.374,0,0,"SPS",591,523,664,592,636,605,714,685
67,1990,197,184,0.49,0.49,0.07,0.07,387,360,0,0.07,0.673,0.256,0,0,"SPS",563,363,629,396,648,472,724,516
67,1991,222,204,0.55,0.55,0.08,0.08,493,454,0,0.08,0.527,0.392,0,0,"SPS",494,286,551,313,616,431,687,472
67,1992,182,173,0.76,0.76,0.05,0.05,758,720,0,0.05,0.614,0.336,0,0,"SPS",416,237,461,261,598,466,663,512
67,1993,431,419,0.61,0.61,0.029,0.029,1106,1074,0,0.029,0.267,0.704,0,0,"SPS",394,224,434,244,623,514,685,561
67,1994,144,144,0.44,0.44,0,0,258,258,0,0,0.472,0.528,0,0,"SPS",330,208,359,218,553,504,602,529
67,1995,175,74,0.44,0.44,0.578,0.578,313,132,0,0.578,0.392,0.029,0,0,"SPS",251,174,291,213,441,413,511,507
67,1996,293,280,0.24,0.24,0.046,0.046,386,368,0,0.046,0.839,0.115,0,0,"SPS",230,185,265,225,413,396,477,482
67,1997,164,158,0.65,0.65,0.036,0.036,469,452,0,0.036,0.698,0.266,0,0,"SPS",207,182,240,221,410,360,474,438
67,1998,182,176,0.53,0.53,0.03,0.03,387,375,0,0.03,0.376,0.594,0,0,"SPS",185,153,213,186,387,292,446,355
67,1999,432,397,0.5,0.5,0.08,0.08,864,795,0,0.08,0.705,0.214,0,0,"SPS",197,187,225,231,429,366,489,452
67,2000,626,409,0.51,0.51,0.347,0.347,1277,834,0,0.347,0.574,0.078,0,0,"SPS",214,263,252,298,467,529,551,599
67,2001,1170,1133,0.49,0.49,0.032,0.032,2295,2222,0,0.032,0.836,0.131,0,0,"SPS",254,348,298,394,547,758,643,856
67,2002,1092,1066,0.62,0.62,0.024,0.024,2875,2806,0,0.024,0.57,0.405,0.001,0,"SPS",304,510,356,575,627,1092,734,1230
67,2003,1434,1349,0.49,0.49,0.059,0.059,2811,2645,0,0.059,0.419,0.523,0,0,"SPS",342,766,402,869,686,1613,806,1829
67,2004,512,408,0.65,0.65,0.202,0.202,1462,1167,0,0.202,0.593,0.205,0,0,"SPS",380,771,456,899,798,1742,959,2032
67,2005,262,238,0.65,0.65,0.092,0.092,748,679,0,0.092,0.647,0.261,0,0,"SPS",427,692,475,755,940,1672,1046,1826
67,2006,224,215,0.699,0.699,0.04,0.04,743,713,0,0.04,0.871,0.089,0,0,"SPS",416,496,462,543,1005,1332,1117,1457
67,2007,163,125,0.819,0.819,0.233,0.233,900,690,0,0.233,0.399,0.368,0,0,"SPS",406,323,462,371,1048,1006,1192,1155
67,2008,288,166,0.861,0.861,0.425,0.425,2071,1191,0,0.425,0.484,0.091,0,0,"SPS",404,212,484,269,1176,858,1410,1087
67,2009,468,422,0.802,0.802,0.098,0.098,2363,2131,0,0.098,0.744,0.159,0,0,"SPS",406,214,487,264,1298,968,1559,1196
67,2010,716,606,0.731,0.731,0.154,0.154,2662,2252,0,0.154,0.786,0.06,0,0,"SPS",422,258,494,323,1434,1230,1678,1542
67,2011,861,718,0.622,0.622,0.167,0.167,2279,1898,0,0.167,0.704,0.129,0,0,"SPS",403,328,479,423,1411,1496,1677,1929
67,2012,870,821,0.561,0.561,0.057,0.057,1982,1869,0,0.057,0.683,0.26,0,0,"SPS",393,478,468,591,1355,1826,1615,2259
67,2013,444,223,0.692,0.692,0.498,0.498,1442,724,0,0.498,0.295,0.207,0,0,"SPS",328,507,417,645,1191,1653,1511,2101
67,2014,719,629,0.6484,0.5132,0.1252,0.5,2045,1292,NA,0.1252,0.7705,0.1043,0,NA,"CAX",343,550,431,703,1203,1495,1563,2041
67,2015,540,433,0.6431,0.6395,0.1981,0.2107,1513,1201,NA,0.1981,0.7,0.1019,0,NA,"CAX",364,514,463,664,1273,1319,1677,1823
67,2016,627,584,0.5591,0.5501,0.0686,0.1019,1422,1298,NA,0.0686,0.7097,0.2217,0,NA,"CAX",402,493,513,623,1352,1222,1789,1659
67,2017,247,205,0.6394,0.6472,0.17,0.1416,685,581,NA,0.17,0.5304,0.2996,0,NA,"CAX",423,374,535,485,1329,967,1741,1342
7,1967,NA,NA,NA,NA,0.254,0.254,3182,2374,0.063,0.254,0.636,0.047,0,NA,"SPS",NA,NA,NA,NA,NA,1757,NA,2921
7,1968,NA,NA,NA,NA,0.376,0.376,3594,2243,0.052,0.376,0.445,0.128,0,NA,"SPS",NA,NA,NA,NA,NA,1845,NA,3045
7,1969,NA,NA,NA,NA,0.275,0.275,2973,2155,0.104,0.275,0.552,0.069,0,NA,"SPS",NA,NA,NA,NA,1893,2033,3033,3035
7,1970,NA,NA,NA,NA,0.535,0.535,3186,1481,0.072,0.535,0.344,0.049,0,NA,"SPS",NA,NA,NA,NA,1828,1892,3054,3176
7,1971,NA,NA,NA,NA,0.349,0.349,3277,2133,0.02,0.349,0.599,0.031,0,NA,"SPS",NA,NA,NA,NA,1864,2051,3081,3236
7,1972,NA,NA,NA,NA,0.207,0.207,2869,2275,0.063,0.207,0.663,0.067,0,NA,"SPS",NA,NA,NA,NA,1905,2033,3057,3170
7,1973,NA,NA,NA,NA,0.301,0.301,3350,2342,0.001,0.301,0.693,0.005,0,NA,"SPS",NA,NA,NA,NA,1945,2051,3085,3126
7,1974,NA,NA,NA,NA,0.034,0.034,3125,3019,0.097,0.034,0.703,0.165,0,NA,"SPS",NA,NA,NA,NA,2112,2194,3095,3157
7,1975,NA,NA,NA,NA,0.902,0.902,5448,534,0.02,0.902,0.025,0.053,0,NA,"SPS",NA,NA,NA,NA,1840,1789,3341,3515
7,1976,NA,NA,NA,NA,0.217,0.217,2383,1866,0.014,0.217,0.767,0.002,0,NA,"SPS",NA,NA,NA,NA,1890,1742,3267,3298
7,1977,NA,NA,NA,NA,0.363,0.363,3030,1930,0.048,0.363,0.432,0.156,0,NA,"SPS",NA,NA,NA,NA,1851,1685,3251,3334
7,1978,NA,NA,NA,NA,0.599,0.599,5060,2029,0,0.599,0.357,0.043,0,NA,"SPS",NA,NA,NA,NA,1833,1638,3364,3620
7,1979,NA,NA,NA,NA,0.009,0.009,2202,2182,0.004,0.009,0.931,0.057,0,NA,"SPS",NA,NA,NA,NA,1835,1535,3264,3376
7,1980,104,72,0.58,0.58,0.303,0.303,247,172,0.003,0.303,0.061,0.633,0,NA,"SPS",NA,NA,NA,NA,1479,1224,2528,1818
7,1981,216,198,0.58,0.58,0.085,0.085,514,470,0.205,0.085,0.696,0.014,0,NA,"SPS",NA,NA,NA,NA,1272,929,2100,1338
7,1982,568,40,0.58,0.58,0.93,0.93,1352,95,0.014,0.93,0.03,0.026,0,NA,"SPS",NA,NA,NA,NA,926,509,1948,1138
7,1983,1103,932,0.58,0.58,0.155,0.155,2627,2220,0.01,0.155,0.833,0.003,0,NA,"SPS",NA,152,NA,344,921,518,1901,999
7,1984,855,577,0.58,0.58,0.325,0.325,2036,1374,0.032,0.325,0.415,0.228,0,NA,"SPS",NA,198,NA,413,851,472,1822,983
7,1985,2486,1241,0.58,0.58,0.501,0.501,5919,2954,0.04,0.501,0.406,0.053,0,NA,"SPS",269,350,557,779,1010,834,1837,1856
7,1986,447,240,0.58,0.58,0.464,0.464,1064,570,0.043,0.464,0.455,0.038,0,NA,"SPS",265,364,540,901,897,866,1695,2146
7,1987,1151,558,0.58,0.58,0.515,0.515,2741,1329,0,0.515,0.441,0.044,0,NA,"SPS",291,617,593,1038,864,1468,1678,2472
7,1988,1013,1004,0.58,0.58,0.009,0.009,2411,2389,0.004,0.009,0.907,0.079,0,NA,"SPS",334,626,630,1021,878,1490,1558,2430
7,1989,459,313,0.58,0.58,0.318,0.318,1093,745,0.022,0.318,0.061,0.599,0,NA,"SPS",331,554,610,901,789,1318,1452,2146
7,1990,247,139,0.58,0.58,0.438,0.438,587,330,0.06,0.438,0.492,0.01,0,NA,"SPS",354,358,665,568,842,850,1584,1352
7,1991,40,16,0.91,0.91,0.591,0.591,445,182,0.028,0.591,0.341,0.039,0,NA,"SPS",275,208,562,350,766,677,1561,1135
7,1992,392,353,0,0,0.1,0.1,392,353,0,0.1,0.9,0,0,NA,"SPS",342,190,542,283,873,519,1379,770
7,1993,318,293,0.22,0.22,0.08,0.08,408,375,0.063,0.08,0.839,0.018,0,NA,"SPS",305,148,478,224,731,359,1145,539
7,1994,984,176,0.02,0.02,0.821,0.821,1004,180,0.026,0.821,0.146,0.007,0,NA,"SPS",271,132,485,261,596,270,1067,530
7,1995,158,119,0.5,0.5,0.244,0.244,316,239,0.077,0.244,0.551,0.128,0,NA,"SPS",214,128,368,239,464,253,796,469
7,1996,361,111,0.34,0.34,0.693,0.693,547,168,0.072,0.693,0.212,0.023,0,NA,"SPS",198,189,360,371,411,249,745,488
7,1997,235,179,0.89,0.89,0.239,0.239,2137,1626,0.003,0.239,0.737,0.021,0,NA,"SPS",177,165,307,335,419,338,726,685
7,1998,90,35,0.75,0.75,0.613,0.613,358,139,0.088,0.613,0.246,0.053,0,NA,"SPS",126,108,241,260,315,277,600,668
7,1999,239,62,0.75,0.75,0.739,0.739,957,250,0.061,0.739,0,0.2,0,NA,"SPS",108,88,226,196,283,296,592,661
7,2000,91,56,0.38,0.38,0.38,0.38,146,91,0,0.38,0.587,0.033,0,NA,"SPS",98,75,205,175,248,244,515,567
7,2001,2301,1222,0.18,0.18,0.469,0.469,2806,1490,0.14,0.469,0.349,0.042,0,NA,"SPS",152,122,307,254,307,377,619,786
7,2002,0,0,1,1,0.385,0.385,7893,4854,0.007,0.385,0.599,0.009,0,NA,"SPS",138,110,299,259,398,470,836,1021
7,2003,4776,3453,0.35,0.35,0.277,0.277,7348,5313,0.008,0.277,0.659,0.056,0,NA,"SPS",181,348,404,699,519,973,1117,1868
7,2004,69,58,0.99,0.99,0.152,0.152,6880,5834,0.003,0.152,0.792,0.053,0,NA,"SPS",160,342,300,513,735,1828,1354,2771
7,2005,135,105,0.95,0.95,0.22,0.22,2699,2105,0,0.22,0.48,0.27,0,0,"SPS",158,400,295,566,914,3426,1678,4967
7,2006,324,243,0,0,0.25,0.25,324,243,0.04,0.25,0.63,0.07,0,0,"SPS",173,267,292,346,949,2384,1592,3225
7,2007,168,106,0,0,0.37,0.37,168,106,0.28,0.37,0.33,0.02,0,0,"SPS",163,222,281,300,722,1109,1235,1493
7,2008,132,21,0.9,0.9,0.84,0.84,1320,211,0.03,0.84,0.12,0.001,0,0,"SPS",154,80,293,146,753,582,1407,1059
7,2009,264,151,0.82,0.82,0.43,0.43,1467,836,0.05,0.43,0.52,NA,0,0,"SPS",170,97,296,191,849,395,1468,778
7,2010,158,57,0.88,0.88,0.637,0.637,1318,478,NA,0.637,0.228,0.135,0,NA,"SPS",170,86,315,197,1002,293,1829,674
7,2011,56,36,0.95,0.95,0.359,0.359,1127,722,NA,0.359,0.388,0.15,0.103,NA,"SPS",115,59,209,139,932,365,1670,865
7,2012,45,23,0.74,0.74,0.479,0.479,172,90,NA,0.479,0.494,0.012,0.015,NA,"SPS",98,43,179,107,626,353,1139,869
7,2013,185,115,0.71,0.71,0.378,0.378,637,396,NA,0.378,0.487,NA,0.135,NA,"SPS",70,61,129,114,483,400,892,751
7,2014,191,96,0.78,0.78,0.496,0.496,869,438,NA,0.496,0.479,0.024,0,NA,"SPS",73,55,143,107,373,352,725,676
7,2015,NA,230,NA,0.763,NA,NA,NA,989,NA,0.739,0.204,0.052,0.004,NA,"CAX",79,73,144,97,345,407,627,572
7,2016,NA,91,NA,0.751,NA,NA,NA,368,NA,0.367,0.544,0.078,0.011,NA,"CAX",72,88,130,NA,360,356,681,NA
7,2017,NA,77,NA,0.323,NA,NA,NA,114,NA,0.547,0.427,0.027,0,NA,"CAX",70,112,125,NA,363,373,831,NA
70,1960,2524,2456,0,0,0.027,0.027,2524,2456,0,0.027,0.485,0.487,0,0,"SPS",NA,1400,NA,1420,NA,1400,NA,1420
70,1961,3658,3570,0,0,0.024,0.024,3658,3570,0,0.024,0.543,0.433,0,0,"SPS",NA,1688,NA,1716,NA,1688,NA,1716
70,1962,2722,2714,0,0,0.003,0.003,2722,2714,0,0.003,0.624,0.372,0,0,"SPS",1827,1904,1853,1932,1827,1904,1853,1932
70,1963,757,743,0,0,0.018,0.018,757,743,0,0.018,0.342,0.64,0,0,"SPS",1607,1750,1631,1779,1607,1750,1631,1779
70,1964,2245,2234,0,0,0.005,0.005,2245,2234,0,0.005,0.653,0.342,0,0,"SPS",1675,2086,1697,2119,1675,2086,1697,2119
70,1965,890,890,0,0,0,0,890,890,0,0,0.634,0.365,0,0,"SPS",1561,1703,1580,1720,1561,1703,1580,1720
70,1966,1645,1645,0,0,0,0,1645,1645,0,0,0.63,0.369,0,0,"SPS",1569,1458,1586,1466,1569,1458,1586,1466
70,1967,1776,1756,0,0,0.011,0.011,1776,1756,0,0.011,0.346,0.643,0,0,"SPS",1595,1337,1613,1346,1595,1337,1613,1346
70,1968,1203,1203,0,0,0,0,1203,1203,0,0,0.513,0.487,0,0,"SPS",1605,1472,1621,1477,1605,1472,1621,1477
70,1969,685,685,0,0,0,0,685,685,0,0,0.488,0.512,0,0,"SPS",1557,1162,1571,1165,1557,1162,1571,1165
70,1970,707,699,0,0,0.012,0.012,707,699,0,0.012,0.361,0.628,0,0,"SPS",1373,1107,1383,1112,1373,1107,1383,1112
70,1971,833,818,0,0,0.018,0.018,833,818,0,0.018,0.685,0.297,0,0,"SPS",1185,963,1193,971,1185,963,1193,971
70,1972,975,975,0,0,0,0,975,975,0,0,0.3,0.7,0,0,"SPS",1070,856,1077,861,1070,856,1077,861
70,1973,880,880,0,0,0,0,880,880,0,0,0.193,0.807,0,0,"SPS",1088,804,1093,809,1088,804,1093,809
70,1974,563,562,0,0,0.001,0.001,563,562,0,0.001,0.259,0.74,0,0,"SPS",948,773,952,778,948,773,952,778
70,1975,869,869,0,0,0,0,869,869,0,0,0.307,0.693,0,0,"SPS",945,807,949,810,945,807,949,810
70,1976,523,518,0,0,0.01,0.01,523,518,0,0.01,0.49,0.5,0,0,"SPS",842,737,847,738,842,737,847,738
70,1977,940,931,0,0,0.01,0.01,940,931,0,0.01,0.49,0.5,0,0,"SPS",790,730,794,733,790,730,794,733
70,1978,1730,1730,0,0,0,0,1730,1730,0,0,0.16,0.84,0,0,"SPS",820,836,824,839,820,836,824,839
70,1979,331,328,0,0,0.01,0.01,331,328,0,0.01,0.49,0.5,0,0,"SPS",761,750,766,755,761,750,766,755
70,1980,129,128,0,0,0.01,0.01,129,128,0,0.01,0.49,0.5,0,0,"SPS",643,512,646,515,643,512,646,515
70,1981,284,281,0,0,0.01,0.01,284,281,0,0.01,0.49,0.5,0,0,"SPS",577,453,580,456,577,453,580,456
70,1982,367,363,0,0,0.01,0.01,367,363,0,0.01,0.49,0.5,0,0,"SPS",523,375,526,378,523,375,526,378
70,1983,111,110,0,0,0.01,0.01,111,110,0,0.01,0.49,0.5,0,0,"SPS",425,216,428,218,425,216,428,218
70,1984,70,69,0,0,0.01,0.01,70,69,0,0.01,0.49,0.5,0,0,"SPS",345,158,347,160,345,158,347,160
70,1985,186,184,0,0,0.01,0.01,186,184,0,0.01,0.49,0.5,0,0,"SPS",295,170,298,172,295,170,298,172
70,1986,314,311,0,0,0.01,0.01,314,311,0,0.01,0.49,0.5,0,0,"SPS",280,174,283,176,280,174,283,176
70,1987,310,307,0,0,0.01,0.01,310,307,0,0.01,0.49,0.5,0,0,"SPS",251,168,253,170,251,168,253,170
70,1988,358,354,0,0,0.01,0.01,358,354,0,0.01,0.49,0.5,0,0,"SPS",214,212,216,214,214,212,216,214
70,1989,64,63,0,0,0.01,0.01,64,63,0,0.01,0.49,0.5,0,0,"SPS",182,208,184,211,182,208,184,211
70,1990,160,158,0,0,0.01,0.01,160,158,0,0.01,0.49,0.5,0,0,"SPS",185,202,188,204,185,202,188,204
70,1991,110,109,0,0,0.01,0.01,110,109,0,0.01,0.49,0.5,0,0,"SPS",169,164,171,166,169,164,171,166
70,1992,30,30,0,0,0.01,0.01,30,30,0,0.01,0.49,0.5,0,0,"SPS",131,103,133,104,131,103,133,104
70,1993,46,46,0,0,0.01,0.01,46,46,0,0.01,0.49,0.5,0,0,"SPS",120,68,122,69,120,68,122,69
70,1994,14,14,0,0,0.01,0.01,14,14,0,0.01,0.49,0.5,0,0,"SPS",103,51,103,51,103,51,103,51
70,1995,10,10,0,0,0.01,0.01,10,10,0,0.01,0.49,0.5,0,0,"SPS",77,29,77,29,77,29,77,29
70,1996,58,57,0,0,0.01,0.01,58,57,0,0.01,0.49,0.5,0,0,"SPS",65,26,65,26,65,26,65,26
70,1997,100,99,0,0,0.01,0.01,100,99,0,0.01,0.49,0.5,0,0,"SPS",58,33,58,33,58,33,58,33
70,1998,84,83,0,0,0.01,0.01,84,83,0,0.01,0.49,0.5,0,0,"SPS",50,37,50,37,50,37,50,37
70,1999,70,69,0,0,0.01,0.01,70,69,0,0.01,0.49,0.5,0,0,"SPS",50,50,51,51,50,50,51,51
70,2000,172,170,0,0,0.01,0.01,172,170,0,0.01,0.49,0.5,0,0,"SPS",51,89,51,90,51,89,51,90
70,2001,708,692,0,0,0.023,0.023,708,692,0,0.023,0.917,0.061,0,0,"SPS",61,146,62,148,61,146,62,148
70,2002,296,281,0,0,0.05,0.05,296,281,0,0.05,0.468,0.475,0.007,0,"SPS",77,180,78,184,77,180,78,184
70,2003,124,120,0,0,0.031,0.031,124,120,0,0.031,0.239,0.717,0.013,0,"SPS",84,194,86,199,84,194,86,199
70,2004,68,66,0,0,0.036,0.036,68,66,0,0.036,0.679,0.277,0.007,0,"SPS",98,192,100,198,98,192,100,198
70,2005,96,93,0,0,0.028,0.028,96,93,0,0.028,0.583,0.37,0.019,0,"SPS",123,170,126,176,123,170,126,176
70,2006,66,65,0,0,0.018,0.018,66,65,0,0.018,0.7,0.283,0,0,"SPS",125,106,127,110,125,106,127,110
70,2007,68,63,0,0,0.068,0.068,68,63,0,0.068,0.313,0.596,0.023,0,"SPS",119,79,123,82,119,79,123,82
70,2008,66,62,0,0,0.064,0.064,66,62,0,0.064,0.63,0.304,0.003,0,"SPS",116,69,120,72,116,69,120,72
70,2009,170,153,0,0,0.098,0.098,170,153,0,0.098,0.647,0.251,0.005,0,"SPS",125,82,131,86,125,82,131,86
70,2010,222,222,0,0,0,0,222,222,0,0,1,0,0,0,"SPS",129,97,134,102,129,97,134,102
70,2011,330,330,0,0,0,0,330,330,0,0,0.755,0.224,0.02,0,"SPS",119,134,124,141,119,134,124,141
70,2012,174,174,0,0,0,0,174,174,0,0,0.591,0.318,0.091,0,"SPS",114,165,118,170,114,165,118,170
70,2013,182,145,0,0,0.203,0.203,182,145,0,0.203,0.746,0.051,0,0,"SPS",116,195,123,209,116,195,123,209
70,2014,534,520,0,0,0.027,0.027,534,520,0,0.027,0.863,0.104,0.005,0,"SPS",143,249,151,262,143,249,151,262
70,2015,454,439,0,0,0.032520324,0,454,439,NA,NA,NA,NA,NA,NA,"CAX",167,286,176,303,167,286,176,303
70,2016,512,512,0,0,0,0,512,512,NA,NA,NA,NA,NA,NA,"CAX",205,312,216,330,205,312,216,330
70,2017,76,62,0,0,0.1833,0,76,62,NA,0.183,0.467,0.35,NA,NA,"CAX",204,254,218,280,204,254,218,280
73,2015,NA,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",NA,147,NA,NA,NA,NA,NA,NA
73,2016,NA,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",NA,173,NA,NA,NA,NA,NA,NA
73,2017,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",144,129,NA,NA,NA,NA,NA,NA
73,2018,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",120,106,NA,NA,NA,NA,NA,NA
74,2013,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",NA,119,NA,NA,NA,NA,NA,NA
74,2014,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",NA,123,NA,NA,NA,NA,NA,NA
74,2015,NA,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",137,166,NA,NA,NA,NA,NA,NA
74,2016,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",155,166,NA,NA,NA,NA,NA,NA
74,2017,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",138,151,NA,NA,NA,NA,NA,NA
74,2018,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NPT",132,143,NA,NA,NA,NA,NA,NA
75,1960,857,833,0,0,0.028,0.028,857,833,0,0.028,0.382,0.588,0,0,"SPS",NA,600,NA,618,NA,600,NA,618
75,1961,336,327,0,0,0.028,0.028,336,327,0,0.028,0.382,0.588,0,0,"SPS",NA,532,NA,547,NA,532,NA,547
75,1962,402,391,0,0,0.028,0.028,402,391,0,0.028,0.382,0.588,0,0,"SPS",505,436,520,448,505,436,520,448
75,1963,669,650,0,0,0.028,0.028,669,650,0,0.028,0.382,0.588,0,0,"SPS",524,463,539,476,524,463,539,476
75,1964,926,900,0,0,0.028,0.028,926,900,0,0.028,0.382,0.588,0,0,"SPS",560,574,576,590,560,574,576,590
75,1965,425,413,0,0,0.028,0.028,425,413,0,0.028,0.382,0.588,0,0,"SPS",542,499,557,513,542,499,557,513
75,1966,125,122,0,0,0.028,0.028,125,122,0,0.028,0.382,0.588,0,0,"SPS",467,410,480,421,467,410,480,421
75,1967,420,385,0,0,0.084,0.084,420,385,0,0.084,0.228,0.688,0,0,"SPS",422,408,436,425,422,408,436,425
75,1968,346,327,0,0,0.054,0.054,346,327,0,0.054,0.492,0.454,0,0,"SPS",406,356,421,372,406,356,421,372
75,1969,282,270,0,0,0.043,0.043,282,270,0,0.043,0.462,0.495,0,0,"SPS",401,280,416,293,401,280,416,293
75,1970,110,108,0,0,0.021,0.021,110,108,0,0.021,0.301,0.677,0,0,"SPS",327,214,339,224,327,214,339,224
75,1971,202,188,0,0,0.069,0.069,202,188,0,0.069,0.386,0.546,0,0,"SPS",309,233,322,247,309,233,322,247
75,1972,384,381,0,0,0.009,0.009,384,381,0,0.009,0.44,0.551,0,0,"SPS",308,233,321,242,308,233,321,242
75,1973,200,198,0,0,0.008,0.008,200,198,0,0.008,0.116,0.876,0,0,"SPS",274,211,284,217,274,211,284,217
75,1974,120,119,0,0,0.009,0.009,120,119,0,0.009,0.405,0.586,0,0,"SPS",224,179,232,183,224,179,232,183
75,1975,82,82,0,0,0.004,0.004,82,82,0,0.004,0.165,0.831,0,0,"SPS",190,169,197,172,190,169,197,172
75,1976,79,76,0,0,0.037,0.037,79,76,0,0.037,0.36,0.602,0,0,"SPS",181,141,188,143,181,141,188,143
75,1977,159,159,0,0,0.002,0.002,159,159,0,0.002,0.715,0.283,0,0,"SPS",166,118,170,120,166,118,170,120
75,1978,74,74,0,0,0,0,74,74,0,0,0.093,0.907,0,0,"SPS",143,97,146,98,143,97,146,98
75,1980,23,22,0,0,0.037,0.037,23,22,0,0.037,0.36,0.602,0,0,"SPS",112,67,114,68,112,67,114,68
75,1981,76,76,0,0,0,0,76,76,0,0,0.625,0.375,0,0,"SPS",101,67,102,67,101,67,102,67
75,1982,59,57,0,0,0.037,0.037,59,57,0,0.037,0.36,0.602,0,0,"SPS",82,52,83,53,82,52,83,53
75,1983,17,16,0,0,0.037,0.037,17,16,0,0.037,0.36,0.602,0,0,"SPS",62,35,63,36,62,35,63,36
75,1984,10,10,0,0,0.037,0.037,10,10,0,0.037,0.36,0.602,0,0,"SPS",47,27,48,28,47,27,48,28
75,1985,71,71,0,0,0,0,71,71,0,0,0.423,0.577,0,0,"SPS",46,35,47,35,46,35,47,35
75,1986,53,51,0,0,0.032,0.032,53,51,0,0.032,0.353,0.614,0,0,"SPS",44,32,45,33,44,32,45,33
75,1987,59,59,0,0,0.005,0.005,59,59,0,0.005,0.433,0.563,0,0,"SPS",40,32,40,33,40,32,40,33
