"NMFS_POPID","SPAWNINGYEAR","NOSAEJ_10yrGeomean","NOSAEJ_5yrGeomean","NOSAIJ_10yrGeomean","NOSAIJ_5yrGeomean","TSAEJ_10yrGeomean","TSAEJ_5yrGeomean","TSAIJ_10yrGeomean","TSAIJ_5yrGeomean"
231,1999,NA,NA,294,206,NA,NA,425,341
231,2000,NA,NA,327,289,NA,NA,467,496
231,2001,NA,NA,336,384,NA,NA,487,659
231,2002,NA,NA,350,507,NA,NA,517,839
231,2003,NA,NA,373,655,NA,NA,577,1051
231,2004,NA,NA,394,751,NA,NA,654,1256
231,2005,NA,NA,415,596,NA,NA,733,1083
231,2006,NA,NA,436,494,NA,NA,774,910
231,2007,NA,NA,461,420,NA,NA,812,786
231,2008,NA,NA,479,350,NA,NA,819,638
231,2009,NA,NA,460,282,NA,NA,799,509
231,2010,NA,NA,441,326,NA,NA,802,594
231,2011,NA,NA,392,311,NA,NA,738,599
231,2012,NA,NA,378,340,NA,NA,732,682
231,2013,NA,NA,349,348,NA,NA,699,767
231,2014,NA,NA,314,351,NA,NA,692,942
231,2015,NA,NA,365,409,NA,NA,760,971
231,2016,NA,NA,388,483,NA,NA,815,1110
231,2017,NA,NA,395,460,NA,NA,839,1032
231,2018,NA,NA,417,501,NA,NA,910,1080
232,1980,NA,NA,NA,NA,NA,613,NA,NA
232,1981,NA,NA,NA,NA,NA,838,NA,NA
232,1982,NA,NA,NA,NA,911,1074,NA,NA
232,1983,NA,NA,NA,NA,905,1041,NA,NA
232,1984,NA,NA,NA,NA,769,910,NA,NA
232,1985,NA,NA,NA,NA,727,833,NA,NA
232,1986,NA,NA,NA,NA,696,579,NA,NA
232,1987,NA,NA,NA,NA,741,511,NA,NA
232,1988,NA,NA,NA,NA,736,521,NA,NA
232,1989,NA,NA,NA,NA,762,638,NA,NA
232,1990,NA,NA,NA,NA,765,703,NA,NA
232,1991,NA,NA,NA,NA,663,761,NA,NA
232,1992,NA,NA,NA,NA,647,818,NA,NA
232,1993,NA,NA,NA,NA,712,975,NA,NA
232,1994,NA,NA,NA,NA,823,1060,NA,NA
232,1995,NA,NA,NA,NA,913,1186,NA,NA
232,1996,NA,NA,NA,NA,937,1154,NA,NA
232,1997,NA,NA,NA,NA,917,1027,NA,NA
232,1998,NA,NA,NA,NA,777,619,NA,NA
232,1999,NA,NA,NA,NA,694,454,NA,NA
232,2000,NA,NA,NA,NA,587,291,NA,NA
232,2001,NA,NA,NA,NA,536,249,NA,NA
232,2002,NA,NA,NA,NA,492,236,NA,NA
232,2003,NA,NA,NA,NA,444,318,NA,NA
232,2004,NA,NA,NA,NA,417,382,NA,NA
232,2005,NA,NA,NA,NA,373,479,NA,NA
232,2006,NA,NA,NA,NA,356,509,NA,NA
232,2007,NA,NA,NA,NA,339,487,NA,NA
232,2008,NA,NA,NA,NA,348,380,NA,NA
232,2009,NA,NA,NA,NA,360,338,NA,NA
232,2010,NA,NA,NA,NA,396,328,NA,NA
232,2011,NA,NA,NA,NA,422,349,NA,NA
232,2012,NA,NA,NA,NA,437,393,NA,NA
232,2013,NA,NA,NA,NA,433,493,NA,NA
232,2014,NA,NA,NA,NA,419,519,NA,NA
232,2015,NA,NA,NA,NA,446,608,NA,NA
232,2016,NA,NA,NA,NA,484,670,NA,NA
232,2017,NA,NA,NA,NA,513,670,NA,NA
232,2018,NA,NA,NA,NA,529,567,NA,NA
233,1980,NA,NA,NA,NA,NA,747,NA,NA
233,1981,NA,NA,NA,NA,NA,943,NA,NA
233,1982,NA,NA,NA,NA,947,965,NA,NA
233,1983,NA,NA,NA,NA,885,915,NA,NA
233,1984,NA,NA,NA,NA,904,1102,NA,NA
233,1985,NA,NA,NA,NA,879,1001,NA,NA
233,1986,NA,NA,NA,NA,892,844,NA,NA
233,1987,NA,NA,NA,NA,914,865,NA,NA
233,1988,NA,NA,NA,NA,955,996,NA,NA
233,1989,NA,NA,NA,NA,984,878,NA,NA
233,1990,NA,NA,NA,NA,885,783,NA,NA
233,1991,NA,NA,NA,NA,816,790,NA,NA
233,1992,NA,NA,NA,NA,886,908,NA,NA
233,1993,NA,NA,NA,NA,928,864,NA,NA
233,1994,NA,NA,NA,NA,904,931,NA,NA
233,1995,NA,NA,NA,NA,949,1151,NA,NA
233,1996,NA,NA,NA,NA,927,1088,NA,NA
233,1997,NA,NA,NA,NA,859,812,NA,NA
233,1998,NA,NA,NA,NA,782,708,NA,NA
233,1999,NA,NA,NA,NA,780,654,NA,NA
233,2000,NA,NA,NA,NA,849,627,NA,NA
233,2001,NA,NA,NA,NA,847,660,NA,NA
233,2002,NA,NA,NA,NA,815,819,NA,NA
233,2003,NA,NA,NA,NA,871,1072,NA,NA
233,2004,NA,NA,NA,NA,972,1443,NA,NA
233,2005,NA,NA,NA,NA,1027,1682,NA,NA
233,2006,NA,NA,NA,NA,1108,1862,NA,NA
233,2007,NA,NA,NA,NA,1187,1722,NA,NA
233,2008,NA,NA,NA,NA,1242,1440,NA,NA
233,2009,NA,NA,NA,NA,1326,1219,NA,NA
233,2010,NA,NA,NA,NA,1332,1055,NA,NA
233,2011,NA,NA,NA,NA,1265,859,NA,NA
233,2012,NA,NA,NA,NA,1222,867,NA,NA
233,2013,NA,NA,NA,NA,1128,883,NA,NA
233,2014,NA,NA,NA,NA,1027,866,NA,NA
233,2015,NA,NA,NA,NA,978,906,NA,NA
233,2016,NA,NA,NA,NA,943,1034,NA,NA
233,2017,NA,NA,NA,NA,907,948,NA,NA
233,2018,NA,NA,NA,NA,887,891,NA,NA
238,1989,NA,NA,NA,NA,NA,333,NA,NA
238,1990,NA,NA,NA,NA,NA,192,NA,NA
238,1991,NA,NA,NA,NA,220,171,NA,NA
238,1992,NA,NA,NA,NA,175,110,NA,NA
238,1993,NA,NA,NA,NA,160,85,NA,NA
238,1994,NA,NA,NA,NA,156,85,NA,NA
238,1995,NA,NA,NA,NA,132,98,NA,NA
238,1996,NA,NA,NA,NA,129,98,NA,NA
238,1997,NA,NA,NA,NA,116,122,NA,NA
238,1998,NA,NA,NA,NA,105,130,NA,NA
238,1999,NA,NA,NA,NA,99,116,NA,NA
238,2000,NA,NA,NA,NA,103,108,NA,NA
238,2001,NA,NA,NA,NA,109,122,NA,NA
238,2002,NA,NA,NA,NA,126,129,NA,NA
238,2003,NA,NA,NA,NA,148,168,NA,NA
238,2004,NA,NA,NA,NA,159,217,NA,NA
238,2005,NA,NA,NA,NA,163,244,NA,NA
238,2006,NA,NA,NA,NA,193,305,NA,NA
238,2007,NA,NA,NA,NA,216,360,NA,NA
238,2008,NA,NA,NA,NA,252,377,NA,NA
238,2009,NA,NA,NA,NA,312,449,NA,NA
238,2010,NA,NA,NA,NA,335,462,NA,NA
238,2011,NA,NA,NA,NA,344,387,NA,NA
238,2012,NA,NA,NA,NA,358,355,NA,NA
238,2013,NA,NA,NA,NA,357,338,NA,NA
238,2014,NA,NA,NA,NA,364,295,NA,NA
238,2015,NA,NA,NA,NA,420,381,NA,NA
238,2016,NA,NA,NA,NA,433,484,NA,NA
238,2017,NA,NA,NA,NA,418,493,NA,NA
238,2018,NA,NA,NA,NA,411,501,NA,NA
240,1977,NA,NA,NA,602,NA,NA,NA,2363
240,1978,NA,NA,NA,656,NA,NA,NA,2635
240,1979,NA,NA,624,628,NA,NA,2517,2560
240,1980,NA,NA,624,602,NA,NA,2582,2571
240,1981,NA,NA,682,692,NA,NA,2734,2795
240,1982,NA,NA,674,738,NA,NA,2719,3041
240,1983,NA,NA,659,663,NA,NA,2691,2748
240,1984,NA,NA,671,716,NA,NA,2681,2809
240,1985,NA,NA,653,708,NA,NA,2666,2765
240,1986,NA,NA,652,613,NA,NA,2673,2556
240,1987,NA,NA,694,652,NA,NA,2886,2739
240,1988,NA,NA,675,688,NA,NA,2838,2931
240,1989,NA,NA,692,669,NA,NA,2955,3108
240,1990,NA,NA,693,678,NA,NA,2960,3168
240,1991,NA,NA,715,834,NA,NA,2755,2971
240,1992,NA,NA,825,1045,NA,NA,2787,2836
240,1993,NA,NA,910,1204,NA,NA,2677,2445
240,1994,NA,NA,972,1411,NA,NA,2584,2148
240,1995,NA,NA,1065,1674,NA,NA,2456,1904
240,1996,NA,NA,1131,1533,NA,NA,2277,1745
240,1997,NA,NA,1179,1329,NA,NA,2071,1512
240,1998,NA,NA,1189,1175,NA,NA,1808,1337
240,1999,NA,NA,1222,1058,NA,NA,1587,1173
240,2000,NA,NA,1242,922,NA,NA,1377,996
240,2001,NA,NA,1162,881,NA,NA,1272,928
240,2002,NA,NA,1061,847,NA,NA,1147,869
240,2003,NA,NA,970,800,NA,NA,1034,800
240,2004,NA,NA,918,796,NA,NA,967,796
240,2005,NA,NA,834,754,NA,NA,866,754
240,2006,NA,NA,828,779,NA,NA,850,779
240,2007,NA,NA,820,794,NA,NA,831,794
240,2008,NA,NA,825,858,NA,NA,825,858
240,2009,NA,NA,827,NA,NA,NA,827,NA
240,2010,NA,NA,903,NA,NA,NA,941,NA
240,2011,NA,NA,844,NA,NA,NA,880,NA
240,2012,NA,NA,739,NA,NA,NA,771,NA
240,2013,NA,NA,925,997,NA,NA,973,1103
240,2014,NA,NA,1103,1263,NA,NA,1164,1376
240,2015,NA,NA,1437,1585,NA,NA,1536,1650
240,2016,NA,NA,1764,2533,NA,NA,1901,2669
240,2017,NA,NA,1907,3619,NA,NA,2055,3813
240,2018,NA,NA,2160,4009,NA,NA,2337,4263
241,1985,NA,NA,NA,NA,NA,285,NA,NA
241,1986,NA,NA,NA,NA,NA,675,NA,NA
241,1987,NA,NA,NA,NA,509,1412,NA,NA
241,1988,NA,NA,NA,NA,629,1546,NA,NA
241,1989,NA,NA,NA,NA,693,1707,NA,NA
241,1990,NA,NA,NA,NA,699,1432,NA,NA
241,1991,NA,NA,NA,NA,962,1279,NA,NA
241,1992,NA,NA,NA,NA,1300,1217,NA,NA
241,1993,NA,NA,NA,NA,1294,1083,NA,NA
241,1994,NA,NA,NA,NA,1259,928,NA,NA
241,1995,NA,NA,NA,NA,1081,816,NA,NA
241,1996,NA,NA,NA,NA,854,570,NA,NA
241,1997,NA,NA,NA,NA,739,448,NA,NA
241,1998,NA,NA,NA,NA,618,353,NA,NA
241,1999,NA,NA,NA,NA,565,344,NA,NA
241,2000,NA,NA,NA,NA,542,359,NA,NA
241,2001,NA,NA,NA,NA,492,425,NA,NA
241,2002,NA,NA,NA,NA,459,470,NA,NA
241,2003,NA,NA,NA,NA,468,621,NA,NA
241,2004,NA,NA,NA,NA,500,725,NA,NA
241,2005,NA,NA,NA,NA,513,733,NA,NA
241,2006,NA,NA,NA,NA,595,832,NA,NA
241,2007,NA,NA,NA,NA,616,807,NA,NA
241,2008,NA,NA,NA,NA,622,622,NA,NA
241,2009,NA,NA,NA,NA,614,521,NA,NA
241,2010,NA,NA,NA,NA,580,458,NA,NA
241,2011,NA,NA,NA,NA,551,365,NA,NA
241,2012,NA,NA,NA,NA,523,339,NA,NA
241,2013,NA,NA,NA,NA,500,402,NA,NA
241,2014,NA,NA,NA,NA,474,432,NA,NA
241,2015,NA,NA,NA,NA,521,593,NA,NA
241,2016,NA,NA,NA,NA,567,882,NA,NA
241,2017,NA,NA,NA,NA,542,866,NA,NA
241,2018,NA,NA,NA,NA,564,792,NA,NA
242,2002,NA,167,NA,NA,NA,880,NA,NA
242,2003,NA,190,NA,NA,NA,839,NA,NA
242,2004,210,247,NA,NA,840,975,NA,NA
242,2005,229,303,NA,NA,792,907,NA,NA
242,2006,206,264,NA,NA,701,710,NA,NA
242,2007,192,215,NA,NA,588,426,NA,NA
242,2008,174,160,NA,NA,510,310,NA,NA
242,2009,182,133,NA,NA,579,343,NA,NA
242,2010,186,114,NA,NA,498,274,NA,NA
242,2011,188,133,NA,NA,426,255,NA,NA
242,2012,186,161,NA,NA,353,292,NA,NA
242,2013,192,231,NA,NA,337,368,NA,NA
242,2014,189,268,NA,NA,303,268,NA,NA
242,2015,188,309,NA,NA,303,335,NA,NA
242,2016,214,345,NA,NA,320,401,NA,NA
242,2017,222,306,NA,NA,327,365,NA,NA
242,2018,241,251,NA,NA,335,306,NA,NA
243,2000,NA,45,NA,NA,NA,123,NA,NA
243,2001,NA,66,NA,NA,NA,176,NA,NA
243,2002,99,123,NA,NA,279,387,NA,NA
243,2003,126,266,NA,NA,382,802,NA,NA
243,2004,140,376,NA,NA,449,1242,NA,NA
243,2005,151,396,NA,NA,471,1378,NA,NA
243,2006,172,448,NA,NA,508,1467,NA,NA
243,2007,230,430,NA,NA,696,1251,NA,NA
243,2008,337,429,NA,NA,921,1056,NA,NA
243,2009,424,479,NA,NA,1258,1273,NA,NA
243,2010,471,560,NA,NA,1311,1247,NA,NA
243,2011,508,576,NA,NA,1295,1143,NA,NA
243,2012,494,568,NA,NA,1107,980,NA,NA
243,2013,474,523,NA,NA,906,778,NA,NA
243,2014,369,284,NA,NA,764,458,NA,NA
243,2015,346,214,NA,NA,732,429,NA,NA
243,2016,298,154,NA,NA,676,399,NA,NA
243,2017,268,126,NA,NA,590,356,NA,NA
243,2018,261,130,NA,NA,555,396,NA,NA
244,2003,NA,NA,NA,NA,NA,35,NA,NA
244,2004,NA,NA,NA,NA,NA,33,NA,NA
244,2005,NA,NA,NA,NA,31,34,NA,NA
244,2006,NA,NA,NA,NA,30,29,NA,NA
244,2007,NA,NA,NA,NA,27,22,NA,NA
244,2008,NA,NA,NA,NA,23,17,NA,NA
244,2009,NA,NA,NA,NA,23,16,NA,NA
244,2010,NA,NA,NA,NA,24,17,NA,NA
244,2011,NA,NA,NA,NA,21,16,NA,NA
244,2012,NA,NA,NA,NA,19,17,NA,NA
244,2013,NA,NA,NA,NA,19,21,NA,NA
244,2014,NA,NA,NA,NA,16,17,NA,NA
244,2015,NA,NA,NA,NA,15,14,NA,NA
244,2016,NA,NA,NA,NA,14,13,NA,NA
244,2017,NA,NA,NA,NA,13,10,NA,NA
244,2018,NA,NA,NA,NA,14,9,NA,NA
245,1956,NA,NA,NA,NA,NA,263,NA,NA
245,1957,NA,NA,NA,NA,NA,262,NA,NA
245,1958,NA,NA,NA,NA,267,235,NA,NA
245,1959,NA,NA,NA,NA,266,200,NA,NA
245,1960,NA,NA,NA,NA,246,212,NA,NA
245,1961,NA,NA,NA,NA,229,206,NA,NA
245,1962,NA,NA,NA,NA,232,205,NA,NA
245,1963,NA,NA,NA,NA,209,187,NA,NA
245,1964,NA,NA,NA,NA,178,158,NA,NA
245,1965,NA,NA,NA,NA,188,166,NA,NA
245,1966,NA,NA,NA,NA,192,180,NA,NA
245,1967,NA,NA,NA,NA,193,182,NA,NA
245,1968,NA,NA,NA,NA,182,177,NA,NA
245,1969,NA,NA,NA,NA,167,176,NA,NA
245,1970,NA,NA,NA,NA,173,179,NA,NA
245,1971,NA,NA,NA,NA,184,189,NA,NA
245,1972,NA,NA,NA,NA,178,173,NA,NA
245,1973,NA,NA,NA,NA,175,172,NA,NA
245,1974,NA,NA,NA,NA,163,148,NA,NA
245,1975,NA,NA,NA,NA,161,NA,NA,NA
245,1976,NA,NA,NA,NA,156,NA,NA,NA
245,1977,NA,NA,NA,NA,143,NA,NA,NA
245,1989,NA,NA,NA,NA,NA,294,NA,NA
245,1990,NA,NA,NA,NA,NA,297,NA,NA
245,1991,NA,NA,NA,NA,302,346,NA,NA
245,1992,NA,NA,NA,NA,284,297,NA,NA
245,1993,NA,NA,NA,NA,267,245,NA,NA
245,1994,NA,NA,NA,NA,250,220,NA,NA
245,1995,NA,NA,NA,NA,239,192,NA,NA
245,1996,NA,NA,NA,NA,229,152,NA,NA
245,1997,NA,NA,NA,NA,206,143,NA,NA
245,1998,NA,NA,NA,NA,181,134,NA,NA
245,1999,NA,NA,NA,NA,170,131,NA,NA
245,2000,NA,NA,NA,NA,157,128,NA,NA
245,2001,NA,NA,NA,NA,148,144,NA,NA
245,2002,NA,NA,NA,NA,159,176,NA,NA
245,2003,NA,NA,NA,NA,180,243,NA,NA
245,2004,NA,NA,NA,NA,184,282,NA,NA
245,2005,NA,NA,NA,NA,214,407,NA,NA
245,2006,NA,NA,NA,NA,262,555,NA,NA
245,2007,NA,NA,NA,NA,311,632,NA,NA
245,2008,NA,NA,NA,NA,381,668,NA,NA
245,2009,NA,NA,NA,NA,434,612,NA,NA
245,2010,NA,NA,NA,NA,526,645,NA,NA
245,2011,NA,NA,NA,NA,599,647,NA,NA
245,2012,NA,NA,NA,NA,657,682,NA,NA
245,2013,NA,NA,NA,NA,664,NA,NA,NA
245,2014,NA,NA,NA,NA,648,NA,NA,NA
245,2015,NA,NA,NA,NA,669,NA,NA,NA
245,2016,NA,NA,NA,NA,667,688,NA,NA
245,2017,NA,NA,NA,NA,652,623,NA,NA
245,2018,NA,NA,NA,NA,664,667,NA,NA
246,1994,NA,NA,NA,NA,NA,132,NA,NA
246,1995,NA,NA,NA,NA,NA,144,NA,NA
246,1996,NA,NA,NA,NA,NA,153,NA,NA
246,1997,NA,NA,NA,NA,134,137,NA,NA
246,1998,NA,NA,NA,NA,141,155,NA,NA
246,1999,NA,NA,NA,NA,155,182,NA,NA
246,2000,NA,NA,NA,NA,155,NA,NA,NA
246,2001,NA,NA,NA,NA,168,184,NA,NA
246,2002,NA,NA,NA,NA,183,244,NA,NA
246,2003,NA,NA,NA,NA,231,343,NA,NA
246,2004,NA,NA,NA,NA,295,479,NA,NA
246,2005,NA,NA,NA,NA,312,442,NA,NA
246,2006,NA,NA,NA,NA,330,527,NA,NA
246,2007,NA,NA,NA,NA,409,618,NA,NA
246,2008,NA,NA,NA,NA,474,613,NA,NA
246,2009,NA,NA,NA,NA,493,504,NA,NA
246,2010,NA,NA,NA,NA,457,472,NA,NA
246,2011,NA,NA,NA,NA,454,391,NA,NA
246,2012,NA,NA,NA,NA,457,338,NA,NA
246,2013,NA,NA,NA,NA,452,333,NA,NA
246,2014,NA,NA,NA,NA,407,328,NA,NA
246,2015,NA,NA,NA,NA,436,403,NA,NA
246,2016,NA,NA,NA,NA,445,506,NA,NA
246,2017,NA,NA,NA,NA,443,579,NA,NA
246,2018,NA,NA,NA,NA,421,531,NA,NA
247,1992,NA,653,NA,NA,NA,NA,NA,NA
247,1993,NA,658,NA,NA,NA,NA,NA,NA
247,1994,621,563,NA,NA,NA,NA,NA,NA
247,1995,610,560,NA,NA,NA,NA,NA,NA
247,1996,589,533,NA,NA,NA,NA,NA,NA
247,1997,604,567,NA,NA,NA,NA,NA,NA
247,1998,567,488,NA,NA,NA,NA,NA,NA
247,1999,505,454,NA,NA,NA,NA,NA,NA
247,2000,460,378,NA,NA,NA,NA,NA,NA
247,2001,451,381,NA,NA,NA,NA,NA,NA
247,2002,462,376,NA,NA,NA,NA,NA,NA
247,2003,486,483,NA,NA,NA,541,NA,NA
247,2004,518,592,NA,NA,NA,598,NA,NA
247,2005,523,725,NA,NA,600,735,NA,NA
247,2006,542,770,NA,NA,608,776,NA,NA
247,2007,544,786,NA,NA,626,790,NA,NA
247,2008,583,703,NA,NA,627,707,NA,NA
247,2009,621,651,NA,NA,626,655,NA,NA
247,2010,704,683,NA,NA,710,687,NA,NA
247,2011,788,805,NA,NA,793,810,NA,NA
247,2012,801,816,NA,NA,805,820,NA,NA
247,2013,771,845,NA,NA,775,850,NA,NA
247,2014,687,724,NA,NA,690,727,NA,NA
247,2015,684,685,NA,NA,688,690,NA,NA
247,2016,714,633,NA,NA,719,638,NA,NA
247,2017,738,667,NA,NA,743,673,NA,NA
247,2018,669,530,NA,NA,674,534,NA,NA
249,1993,NA,NA,NA,728,NA,NA,NA,888
249,1994,NA,NA,NA,617,NA,NA,NA,773
249,1995,NA,NA,587,537,NA,NA,767,724
249,1996,NA,NA,567,441,NA,NA,791,681
249,1997,NA,NA,603,462,NA,NA,879,802
249,1998,NA,NA,587,494,NA,NA,962,1025
249,1999,NA,NA,653,692,NA,NA,1055,1440
249,2000,NA,NA,722,972,NA,NA,1187,1946
249,2001,NA,NA,878,1746,NA,NA,1457,3114
249,2002,NA,NA,1066,2460,NA,NA,1779,3944
249,2003,NA,NA,1365,3770,NA,NA,2200,4722
249,2004,NA,NA,1628,3827,NA,NA,2642,4849
249,2005,NA,NA,1866,3582,NA,NA,2907,4342
249,2006,NA,NA,2160,2673,NA,NA,3192,3271
249,2007,NA,NA,2341,2228,NA,NA,3401,2932
249,2008,NA,NA,2387,1631,NA,NA,3025,2087
249,2009,NA,NA,2232,1518,NA,NA,2735,1817
249,2010,NA,NA,2057,1454,NA,NA,2482,1750
249,2011,NA,NA,1742,1373,NA,NA,2113,1657
249,2012,NA,NA,1559,1304,NA,NA,1898,1527
249,2013,NA,NA,1349,1204,NA,NA,1635,1412
249,2014,NA,NA,1343,1232,NA,NA,1589,1447
249,2015,NA,NA,1299,1187,NA,NA,1525,1366
249,2016,NA,NA,1220,1096,NA,NA,1419,1235
249,2017,NA,NA,1071,861,NA,NA,1227,963
249,2018,NA,NA,941,691,NA,NA,1079,771
250,1981,NA,NA,NA,491,NA,NA,NA,505
250,1982,NA,NA,NA,551,NA,NA,NA,565
250,1983,NA,NA,521,508,NA,NA,536,525
250,1984,NA,NA,541,568,NA,NA,563,598
250,1985,NA,NA,575,647,NA,NA,599,682
250,1986,NA,NA,584,671,NA,NA,611,711
250,1987,NA,NA,618,694,NA,NA,653,755
250,1988,NA,NA,627,775,NA,NA,680,882
250,1989,NA,NA,639,719,NA,NA,699,817
250,1990,NA,NA,636,624,NA,NA,700,718
250,1991,NA,NA,584,509,NA,NA,655,604
250,1992,NA,NA,538,418,NA,NA,622,512
250,1993,NA,NA,476,293,NA,NA,567,365
250,1994,NA,NA,423,249,NA,NA,515,324
250,1995,NA,NA,358,206,NA,NA,451,284
250,1996,NA,NA,299,175,NA,NA,387,248
250,1997,NA,NA,265,169,NA,NA,348,237
250,1998,NA,NA,250,213,NA,NA,337,311
250,1999,NA,NA,238,228,NA,NA,333,341
250,2000,NA,NA,240,280,NA,NA,343,415
250,2001,NA,NA,269,414,NA,NA,384,594
250,2002,NA,NA,295,516,NA,NA,418,738
250,2003,NA,NA,375,662,NA,NA,523,879
250,2004,NA,NA,411,743,NA,NA,570,951
250,2005,NA,NA,464,770,NA,NA,627,947
250,2006,NA,NA,536,693,NA,NA,707,842
250,2007,NA,NA,568,625,NA,NA,752,767
250,2008,NA,NA,588,522,NA,NA,746,633
250,2009,NA,NA,595,477,NA,NA,742,579
250,2010,NA,NA,635,524,NA,NA,774,633
250,2011,NA,NA,664,637,NA,NA,799,758
250,2012,NA,NA,631,637,NA,NA,742,719
250,2013,NA,NA,585,656,NA,NA,679,728
250,2014,NA,NA,591,731,NA,NA,672,781
250,2015,NA,NA,617,727,NA,NA,696,766
250,2016,NA,NA,627,616,NA,NA,703,652
250,2017,NA,NA,600,565,NA,NA,652,592
250,2018,NA,NA,538,441,NA,NA,580,462
251,1988,NA,NA,NA,682,NA,NA,NA,682
251,1989,NA,NA,NA,589,NA,NA,NA,589
251,1990,NA,NA,582,603,NA,NA,582,603
251,1991,NA,NA,526,460,NA,NA,526,460
251,1992,NA,NA,535,404,NA,NA,535,404
251,1993,NA,NA,493,380,NA,NA,493,380
251,1994,NA,NA,489,405,NA,NA,489,405
251,1995,NA,NA,458,347,NA,NA,458,347
251,1996,NA,NA,420,383,NA,NA,420,383
251,1997,NA,NA,379,356,NA,NA,379,356
251,1998,NA,NA,364,348,NA,NA,364,348
251,1999,NA,NA,400,396,NA,NA,400,396
251,2000,NA,NA,422,514,NA,NA,422,514
251,2001,NA,NA,459,550,NA,NA,459,550
251,2002,NA,NA,501,705,NA,NA,501,705
251,2003,NA,NA,564,914,NA,NA,564,914
251,2004,NA,NA,610,941,NA,NA,610,941
251,2005,NA,NA,630,774,NA,NA,630,774
251,2006,NA,NA,615,687,NA,NA,615,687
251,2007,NA,NA,570,461,NA,NA,570,461
251,2008,NA,NA,538,317,NA,NA,539,318
251,2009,NA,NA,498,264,NA,NA,499,264
251,2010,NA,NA,487,306,NA,NA,487,306
251,2011,NA,NA,464,314,NA,NA,466,317
251,2012,NA,NA,422,386,NA,NA,426,394
251,2013,NA,NA,380,455,NA,NA,386,470
251,2014,NA,NA,356,479,NA,NA,362,497
251,2015,NA,NA,362,429,NA,NA,370,447
251,2016,NA,NA,352,396,NA,NA,361,411
251,2017,NA,NA,334,289,NA,NA,344,300
251,2018,NA,NA,378,314,NA,NA,391,326
252,1962,NA,NA,NA,3382,NA,NA,NA,3382
252,1963,NA,NA,NA,3138,NA,NA,NA,3138
252,1964,NA,NA,3054,2732,NA,NA,3054,2732
252,1965,NA,NA,3071,2999,NA,NA,3071,2999
252,1966,NA,NA,3403,3283,NA,NA,3403,3283
252,1967,NA,NA,3593,3772,NA,NA,3593,3772
252,1968,NA,NA,3612,4156,NA,NA,3612,4156
252,1969,NA,NA,3408,4251,NA,NA,3408,4251
252,1970,NA,NA,3709,4587,NA,NA,3709,4587
252,1971,NA,NA,3636,4129,NA,NA,3636,4129
252,1972,NA,NA,3364,2915,NA,NA,3364,2915
252,1973,NA,NA,3234,2364,NA,NA,3234,2364
252,1974,NA,NA,3037,1995,NA,NA,3037,1995
252,1975,NA,NA,3193,2031,NA,NA,3193,2031
252,1976,NA,NA,2885,2165,NA,NA,2885,2165
252,1977,NA,NA,2658,2424,NA,NA,2658,2424
252,1978,NA,NA,2601,2861,NA,NA,2601,2861
252,1979,NA,NA,1724,1489,NA,NA,1724,1489
252,1980,NA,NA,1581,1231,NA,NA,1581,1231
252,1981,NA,NA,1658,1187,NA,NA,1658,1187
252,1982,NA,NA,1698,1278,NA,NA,1698,1278
252,1983,NA,NA,1718,1142,NA,NA,1718,1142
252,1984,NA,NA,1764,2020,NA,NA,1764,2020
252,1985,NA,NA,1635,2052,NA,NA,1635,2052
252,1986,NA,NA,1824,2570,NA,NA,1824,2570
252,1987,NA,NA,2174,3698,NA,NA,2174,3698
252,1988,NA,NA,2298,4623,NA,NA,2298,4623
252,1989,NA,NA,3121,4822,NA,NA,3121,4822
252,1990,NA,NA,3093,4664,NA,NA,3093,4664
252,1991,NA,NA,2899,3269,NA,NA,2899,3269
252,1992,NA,NA,2927,2317,NA,NA,2932,2324
252,1993,NA,NA,2750,1636,NA,NA,2758,1645
252,1994,NA,NA,2439,1234,NA,NA,2453,1248
252,1995,NA,NA,2162,1002,NA,NA,2188,1027
252,1996,NA,NA,1775,964,NA,NA,1809,1001
252,1997,NA,NA,1390,833,NA,NA,1424,872
252,1998,NA,NA,1117,763,NA,NA,1149,803
252,1999,NA,NA,1092,967,NA,NA,1126,1017
252,2000,NA,NA,1202,1440,NA,NA,1250,1522
252,2001,NA,NA,1393,2013,NA,NA,1463,2138
252,2002,NA,NA,1596,3058,NA,NA,1700,3313
252,2003,NA,NA,1732,3934,NA,NA,1874,4375
252,2004,NA,NA,1836,3483,NA,NA,2030,4052
252,2005,NA,NA,1767,2168,NA,NA,2026,2695
252,2006,NA,NA,1645,1344,NA,NA,1947,1772
252,2007,NA,NA,1723,971,NA,NA,2080,1306
252,2008,NA,NA,1775,801,NA,NA,2184,1090
252,2009,NA,NA,1890,1026,NA,NA,2367,1382
252,2010,NA,NA,1612,1199,NA,NA,2037,1539
252,2011,NA,NA,1469,1606,NA,NA,1872,1977
252,2012,NA,NA,1365,1920,NA,NA,1738,2313
252,2013,NA,NA,1279,2042,NA,NA,1613,2389
252,2014,NA,NA,1438,2014,NA,NA,1783,2300
252,2015,NA,NA,1608,2158,NA,NA,1924,2404
252,2016,NA,NA,1720,1842,NA,NA,1987,1997
252,2017,NA,NA,1655,1427,NA,NA,1874,1518
252,2018,NA,NA,1615,1278,NA,NA,1787,1337
252,2019,NA,NA,1424,1006,NA,NA,1545,1038
253,1962,NA,NA,NA,1146,NA,NA,NA,1146
