"POPID","YEAR","NOSAIJ","NOSAEJ","NOBROODSTOCKREMOVED","PHOSIJ","PHOSEJ","NOSJF","HOSJF","TSAIJ","TSAEJ","AGE2PROP","AGE3PROP","AGE4PROP","AGE5PROP","AGE6PROP","AGE7PROP","METAID","JPOPFIT","JPOPFITNOTES","JTOTALNATURAL","JAGE0PROP","JAGE1PROP","JAGE2PROP","JAGE3PROP","JAGE4PLUSPROP","PPOPFIT","PPOPFITNOTES","PABUNDANCE","PAGE0PROP","PAGE1PROP","PAGE2PROP"
229,1984,NA,NA,NA,NA,NA,NA,NA,NA,1195,NA,0.044,0.881,0.075,NA,NA,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1985,NA,NA,NA,NA,NA,NA,NA,NA,1723,NA,0.234,0.605,0.16,NA,NA,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1986,NA,NA,NA,NA,NA,NA,NA,NA,1271,NA,0.5,0.429,0.071,NA,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1987,NA,NA,NA,NA,NA,NA,NA,NA,3578,NA,0.15,0.812,0.039,NA,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1988,NA,NA,NA,NA,NA,NA,NA,NA,3135,NA,0.02,0.858,0.122,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1989,NA,NA,NA,NA,NA,NA,NA,NA,4408,NA,0.071,0.307,0.622,NA,NA,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1990,NA,NA,NA,NA,NA,NA,NA,NA,2062,NA,0.06,0.675,0.265,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1991,NA,NA,NA,NA,NA,NA,NA,NA,3494,NA,0.221,0.686,0.081,0.012,NA,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1992,NA,NA,NA,NA,NA,NA,NA,NA,2164,NA,0.043,0.805,0.152,NA,NA,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1993,NA,NA,NA,NA,NA,NA,NA,NA,3836,NA,0.121,0.676,0.203,NA,NA,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1994,NA,NA,NA,NA,NA,NA,NA,NA,3625,NA,0.045,0.79,0.165,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1995,NA,NA,NA,NA,NA,NA,NA,NA,2969,NA,0.311,0.289,0.4,NA,NA,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1996,NA,NA,NA,NA,NA,NA,NA,NA,2821,NA,0.211,0.741,0.048,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1997,NA,NA,NA,NA,NA,NA,NA,NA,4529,NA,0.01,0.804,0.185,NA,NA,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1998,NA,NA,NA,NA,NA,NA,NA,NA,2971,NA,0.239,0.239,0.522,NA,NA,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,1999,NA,NA,NA,NA,NA,NA,NA,NA,3105,NA,0.236,0.704,0.051,0.009,NA,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2000,NA,NA,NA,NA,NA,NA,NA,NA,2078,NA,0.042,0.814,0.144,NA,NA,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2001,NA,NA,NA,NA,NA,NA,NA,NA,3836,NA,0.432,0.528,0.039,NA,NA,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2002,NA,NA,NA,NA,NA,NA,NA,NA,5725,NA,0.186,0.754,0.061,NA,NA,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2003,NA,NA,NA,NA,NA,NA,NA,NA,3440,NA,0.062,0.793,0.138,0.007,NA,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2004,NA,NA,NA,NA,NA,NA,NA,NA,10404,NA,0.074,0.616,0.296,0.013,NA,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2005,NA,NA,NA,NA,NA,NA,NA,NA,2671,NA,0.109,0.505,0.37,0.016,NA,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2006,NA,NA,NA,NA,NA,NA,NA,NA,2600,NA,0.148,0.65,0.195,0.007,NA,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2007,NA,NA,NA,NA,NA,NA,NA,NA,1528,NA,0.448,0.412,0.134,0.006,NA,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2008,NA,NA,NA,NA,NA,NA,NA,NA,2491,NA,0.438,0.528,0.034,NA,NA,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2009,NA,NA,NA,NA,NA,NA,NA,NA,2741,NA,0.305,0.684,0.011,NA,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2010,NA,589,NA,NA,0.893,NA,NA,NA,5530,NA,0.363,0.526,0.104,0.007,NA,1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2011,NA,473,NA,NA,0.854,NA,NA,NA,3224,NA,0.085,0.834,0.079,0.002,NA,1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2012,NA,256,NA,NA,0.738,NA,NA,NA,965,NA,0.669,0.195,0.133,0.002,NA,1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2013,NA,1197,NA,NA,0.669,NA,NA,NA,3612,NA,0.282,0.693,0.024,0,NA,1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2014,NA,997,NA,NA,0.347,NA,NA,NA,1529,NA,0.135,0.788,0.076,0.001,NA,1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2015,NA,1332,NA,NA,0.544,NA,NA,NA,2925,NA,0.491,0.387,0.12,0.002,NA,1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2016,NA,883,NA,NA,0.6,NA,NA,NA,2198,NA,0.132,0.733,0.134,0.001,NA,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2017,NA,655,NA,NA,0.408,NA,NA,NA,1112,NA,0.276,0.528,0.194,0.003,NA,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2009,NA,0,NA,NA,1,NA,NA,NA,7196,NA,NA,NA,NA,NA,NA,1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2010,NA,896,NA,NA,0.94,NA,NA,NA,14768,NA,NA,NA,NA,NA,NA,1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2011,NA,132,NA,NA,0.951,NA,NA,NA,2709,NA,NA,NA,NA,NA,NA,1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2012,NA,55,NA,NA,0.95,NA,NA,NA,1096,NA,NA,NA,NA,NA,NA,1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2013,NA,0,NA,NA,1,NA,NA,NA,946,NA,NA,NA,NA,NA,NA,1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2014,NA,41,NA,NA,0.984,NA,NA,NA,2583,NA,NA,NA,NA,NA,NA,1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2015,NA,0,NA,NA,1,NA,NA,NA,2586,NA,NA,NA,NA,NA,NA,1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2016,NA,45,NA,NA,0.923,NA,NA,NA,582,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2017,NA,0,NA,NA,1,NA,NA,NA,1279,NA,NA,NA,NA,NA,NA,1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1974,NA,7,NA,NA,0.9,NA,NA,NA,67,NA,0.211,0.54,0.25,0,NA,1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1975,NA,18,NA,NA,0.9,NA,NA,NA,178,NA,0.211,0.54,0.25,0,NA,1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1976,NA,15,NA,NA,0.9,NA,NA,NA,154,NA,0.211,0.54,0.25,0,NA,1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1977,NA,15,NA,NA,0.9,NA,NA,NA,154,NA,0.211,0.54,0.25,0,NA,1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1978,NA,15,NA,NA,0.9,NA,NA,NA,154,NA,0.211,0.54,0.25,0,NA,1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1979,NA,14,NA,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1980,NA,23,NA,NA,0.9,NA,NA,NA,229,NA,0.211,0.54,0.25,0,NA,1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1981,NA,14,NA,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1982,NA,46,NA,NA,0.9,NA,NA,NA,456,NA,0.211,0.54,0.25,0,NA,1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1983,NA,14,NA,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1984,NA,11,NA,NA,0.9,NA,NA,NA,110,NA,0.211,0.54,0.25,0,NA,1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1985,NA,8,NA,NA,0.9,NA,NA,NA,77,NA,0.211,0.54,0.25,0,NA,1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1986,NA,14,NA,NA,0.9,NA,NA,NA,144,NA,0.211,0.54,0.25,0,NA,1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1987,NA,34,NA,NA,0.9,NA,NA,NA,338,NA,0.211,0.54,0.25,0,NA,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1988,NA,19,NA,NA,0.9,NA,NA,NA,194,NA,0.211,0.54,0.25,0,NA,1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1989,NA,28,NA,NA,0.9,NA,NA,NA,278,NA,0.211,0.54,0.25,0,NA,1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1990,NA,8,NA,NA,0.9,NA,NA,NA,77,NA,0.211,0.54,0.25,0,NA,1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1991,NA,13,NA,NA,0.9,NA,NA,NA,125,NA,0.211,0.54,0.25,0,NA,1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1992,NA,13,NA,NA,0.9,NA,NA,NA,125,NA,0.211,0.54,0.25,0,NA,1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1993,NA,13,NA,NA,0.9,NA,NA,NA,125,NA,0.211,0.54,0.25,0,NA,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1994,NA,6,NA,NA,0.9,NA,NA,NA,59,NA,0.211,0.54,0.25,0,NA,1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1995,NA,9,NA,NA,0.9,NA,NA,NA,85,NA,0.211,0.54,0.25,0,NA,1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1996,NA,46,NA,NA,0.9,NA,NA,NA,464,NA,0.211,0.54,0.25,0,NA,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1997,NA,7,NA,NA,0.9,NA,NA,NA,67,NA,0.211,0.54,0.25,0,NA,1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1998,NA,9,NA,NA,0.9,NA,NA,NA,93,NA,0.211,0.54,0.25,0,NA,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,1999,NA,10,NA,NA,0.9,NA,NA,NA,101,NA,0.211,0.54,0.25,0,NA,1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2000,NA,26,NA,NA,0.9,NA,NA,NA,264,NA,0.211,0.54,0.25,0,NA,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2001,NA,26,NA,NA,0.9,NA,NA,NA,264,NA,0.211,0.54,0.25,0,NA,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2002,NA,39,NA,NA,0.9,NA,NA,NA,389,NA,0.211,0.54,0.25,0,NA,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2003,NA,48,NA,NA,0.9,NA,NA,NA,475,NA,0.211,0.54,0.25,0,NA,1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2004,NA,11,NA,NA,0.9,NA,NA,NA,110,NA,0.211,0.54,0.25,0,NA,1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2005,NA,10,NA,NA,0.9,NA,NA,NA,101,NA,0.211,0.54,0.25,0,NA,1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2006,NA,4,NA,NA,0.9,NA,NA,NA,42,NA,0.211,0.54,0.25,0,NA,1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2007,NA,9,NA,NA,0.9,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2008,NA,9,NA,NA,0.9,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2009,NA,94,NA,NA,0.44,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2010,NA,12,NA,NA,0.88,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2011,NA,13,NA,NA,0.91,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2012,NA,8,NA,NA,0.9,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2013,NA,3,NA,NA,0.92,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2014,NA,7,NA,NA,0.91,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2015,NA,7,NA,NA,0.91,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2016,NA,5,NA,NA,0.93,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2017,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1964,NA,NA,NA,NA,NA,NA,NA,NA,3020,NA,0.584,0.409,0.007,NA,NA,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1965,NA,NA,NA,NA,NA,NA,NA,NA,2539,NA,0.361,0.639,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1966,NA,NA,NA,NA,NA,NA,NA,NA,2984,NA,0.968,0.032,NA,NA,NA,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1967,NA,NA,NA,NA,NA,NA,NA,NA,3182,NA,0.571,0.429,NA,NA,NA,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1968,NA,NA,NA,NA,NA,NA,NA,NA,3594,NA,0.738,0.245,0.017,NA,NA,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1969,NA,NA,NA,NA,NA,NA,NA,NA,2973,NA,0.42,0.572,0.008,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1970,NA,NA,NA,NA,NA,NA,NA,NA,3186,NA,0.576,0.371,0.053,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1971,NA,NA,NA,NA,NA,NA,NA,NA,3277,NA,0.356,0.611,0.033,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1972,NA,NA,NA,NA,NA,NA,NA,NA,2869,NA,0.221,0.706,0.073,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1973,NA,NA,NA,NA,NA,NA,NA,NA,3350,NA,0.346,0.481,0.173,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1974,NA,NA,NA,NA,NA,NA,NA,NA,3125,NA,0.28,0.62,0.101,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1975,NA,NA,NA,NA,NA,NA,NA,NA,5448,NA,0.341,0.526,0.133,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1976,NA,NA,NA,NA,NA,NA,NA,NA,2383,NA,0.392,0.493,0.115,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1977,NA,NA,NA,NA,NA,NA,NA,NA,3030,NA,0.4,0.504,0.096,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1978,NA,NA,NA,NA,NA,NA,NA,NA,5060,NA,0.064,0.91,0.026,NA,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1979,NA,NA,NA,NA,NA,NA,NA,NA,2202,NA,0.105,0.797,0.098,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1980,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,0.081,0.87,0.049,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1981,NA,NA,NA,NA,NA,NA,NA,NA,514,NA,0.471,0.49,0.039,NA,NA,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1982,NA,NA,NA,NA,NA,NA,NA,NA,1352,NA,0.612,0.357,0.03,NA,NA,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1983,NA,NA,NA,NA,NA,NA,NA,NA,2627,NA,0.303,0.675,0.022,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1984,NA,NA,NA,NA,NA,NA,NA,NA,2036,NA,0.659,0.338,0.003,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1985,NA,NA,NA,NA,NA,NA,NA,NA,5919,NA,0.511,0.437,0.052,NA,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1986,NA,NA,NA,NA,NA,NA,NA,NA,1064,NA,0.478,0.497,0.024,NA,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1987,NA,NA,NA,NA,NA,NA,NA,NA,2741,NA,0.892,0.105,0.003,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1988,NA,NA,NA,NA,NA,NA,NA,NA,2411,NA,0.041,0.942,0.018,NA,NA,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1989,NA,NA,NA,NA,NA,NA,NA,NA,1093,NA,0.189,0.586,0.225,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1990,NA,NA,NA,NA,NA,NA,NA,NA,587,NA,0.189,0.761,0.049,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1991,NA,NA,NA,NA,NA,NA,NA,NA,445,NA,0.843,0.126,0.031,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1992,NA,NA,NA,NA,NA,NA,NA,NA,392,NA,0.168,0.832,NA,NA,NA,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1993,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,0.277,0.696,0.027,NA,NA,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1994,NA,NA,NA,NA,NA,NA,NA,NA,1004,NA,0.84,0.155,0.005,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1995,NA,NA,NA,NA,NA,NA,NA,NA,316,NA,0.304,0.585,0.111,NA,NA,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1996,NA,NA,NA,NA,NA,NA,NA,NA,547,NA,0.514,0.47,0.016,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1997,NA,NA,NA,NA,NA,NA,NA,NA,2137,NA,0.299,0.625,0.076,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1998,NA,NA,NA,NA,NA,NA,NA,NA,358,NA,0.427,0.422,0.154,NA,NA,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1999,NA,NA,NA,NA,NA,NA,NA,NA,957,NA,0.586,0.37,0.038,0.007,NA,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2000,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,0.342,0.575,0.082,NA,NA,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2001,NA,NA,NA,NA,NA,NA,NA,NA,2806,NA,0.795,0.188,0.013,0.004,NA,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2002,NA,NA,NA,NA,NA,NA,NA,NA,7893,NA,0.398,0.593,0.009,0.001,NA,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2003,NA,NA,NA,NA,NA,NA,NA,NA,7348,NA,0.291,0.655,0.053,NA,NA,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2004,NA,NA,NA,NA,NA,NA,NA,NA,6880,NA,0.157,0.8,0.043,NA,NA,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2005,NA,NA,NA,NA,NA,NA,NA,NA,2699,NA,0.229,0.517,0.254,NA,NA,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2006,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,0.262,0.66,0.077,NA,NA,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2007,NA,NA,NA,NA,NA,NA,NA,NA,168,NA,0.518,0.452,0.03,NA,NA,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2008,NA,NA,NA,NA,NA,NA,NA,NA,1320,NA,0.871,0.127,0.002,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2009,NA,NA,NA,NA,NA,NA,NA,NA,1467,NA,0.45,0.55,NA,NA,NA,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2010,NA,136,NA,NA,0.892,NA,NA,NA,1260,NA,0.562,0.343,0.088,0.007,NA,1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2011,NA,63,NA,NA,0.942,NA,NA,NA,1083,NA,0.254,0.651,0.079,0.016,NA,1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2012,NA,62,NA,NA,0.699,NA,NA,NA,206,NA,0.419,0.548,0.032,0,NA,1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2013,NA,80,NA,NA,0.822,NA,NA,NA,448,NA,0.38,0.57,0.038,0.013,NA,1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2014,NA,147,NA,NA,0.78,NA,NA,NA,680,NA,0.418,0.561,0.021,0,NA,1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2015,NA,230,NA,NA,0.763,NA,NA,NA,989,NA,0.739,0.204,0.052,0.004,NA,1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2016,NA,91,NA,NA,0.751,NA,NA,NA,368,NA,0.367,0.544,0.078,0.011,NA,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2017,NA,77,NA,NA,0.323,NA,NA,NA,114,NA,0.547,0.427,0.027,0,NA,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,1964,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,0.978,0.022,NA,NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
