OBJECTID,Year,Species,Pop,Latitude,Longitude,Count 
2377,2013,Spring Chinook,Minam River,45.34789399,-117.630425,1
2378,2013,Spring Chinook,Minam River,45.35571682,-117.6324632,1
2379,2013,Spring Chinook,Minam River,45.35581632,-117.6326707,1
2380,2013,Spring Chinook,Minam River,45.35592939,-117.6329574,1
2381,2013,Spring Chinook,Minam River,45.34906503,-117.630347,1
2382,2013,Spring Chinook,Minam River,45.35463799,-117.631473,1
2383,2013,Spring Chinook,Minam River,45.35526898,-117.631582,1
2384,2013,Spring Chinook,Minam River,45.35539798,-117.632036,1
2385,2013,Spring Chinook,Minam River,45.37078002,-117.647635,1
2386,2013,Spring Chinook,Minam River,45.34737297,-117.62714,1
2387,2013,Spring Chinook,Minam River,45.3554134,-117.6320154,1
2388,2013,Spring Chinook,Minam River,45.30816017,-117.5634308,1
2389,2013,Spring Chinook,Minam River,45.35125396,-117.630121,1
2390,2013,Spring Chinook,Minam River,45.30774401,-117.563608,1
2391,2013,Spring Chinook,Minam River,45.36691597,-117.643306,1
2392,2013,Spring Chinook,Minam River,45.36635438,-117.6440668,1
2393,2013,Spring Chinook,Minam River,45.35609292,-117.6342028,1
2394,2013,Spring Chinook,Minam River,45.35995094,-117.6369651,1
2395,2013,Spring Chinook,Minam River,45.35534601,-117.632057,1
2396,2013,Spring Chinook,Minam River,45.17842,-117.46014,1
2397,2013,Spring Chinook,Minam River,45.39767,-117.67524,1
2398,2013,Spring Chinook,Minam River,45.177,-117.45684,1
2399,2013,Spring Chinook,Minam River,45.1779,-117.45827,1
2400,2013,Spring Chinook,Minam River,45.17793,-117.45827,1
2401,2013,Spring Chinook,Minam River,45.17789,-117.45924,1
2402,2013,Spring Chinook,Minam River,45.17773,-117.45992,1
2403,2013,Spring Chinook,Minam River,45.18187,-117.46867,1
2404,2013,Spring Chinook,Minam River,45.30783445,-117.5635412,1
2405,2013,Spring Chinook,Minam River,45.18191,-117.46872,1
2406,2013,Spring Chinook,Minam River,45.30811834,-117.5633801,1
2407,2013,Spring Chinook,Minam River,45.17917,-117.46058,1
2408,2013,Spring Chinook,Minam River,45.17941,-117.46062,1
2409,2013,Spring Chinook,Minam River,45.20413798,-117.49025,1
2410,2013,Spring Chinook,Minam River,45.20410202,-117.490117,1
2411,2013,Spring Chinook,Minam River,45.20383297,-117.489063,1
2412,2013,Spring Chinook,Minam River,45.20333097,-117.488893,1
2413,2013,Spring Chinook,Minam River,45.17784,-117.46009,1
2414,2013,Spring Chinook,Minam River,45.21982698,-117.516908,1
2415,2013,Spring Chinook,Minam River,45.22155499,-117.519263,1
2416,2013,Spring Chinook,Minam River,45.22143303,-117.519089,1
2417,2013,Spring Chinook,Minam River,45.22133103,-117.518848,1
2418,2013,Spring Chinook,Minam River,45.22121603,-117.518335,1
2419,2013,Spring Chinook,Minam River,45.22119197,-117.51801,1
2420,2013,Spring Chinook,Minam River,45.22069803,-117.51754,1
2421,2013,Spring Chinook,Minam River,45.17701,-117.45691,1
2422,2013,Spring Chinook,Minam River,45.22013401,-117.517283,1
2423,2013,Spring Chinook,Minam River,45.17911,-117.46039,1
2424,2013,Spring Chinook,Minam River,45.18418,-117.4722,1
2425,2013,Spring Chinook,Minam River,45.18348,-117.47039,1
2426,2013,Spring Chinook,Minam River,45.18349,-117.47042,1
2427,2013,Spring Chinook,Minam River,45.18329,-117.47028,1
2428,2013,Spring Chinook,Minam River,45.18263,-117.46986,1
2429,2013,Spring Chinook,Minam River,45.18261,-117.46976,1
2430,2013,Spring Chinook,Minam River,45.18255,-117.46974,1
2431,2013,Spring Chinook,Minam River,45.22013401,-117.517283,1
2432,2013,Spring Chinook,Minam River,45.1783,-117.46022,1
2433,2013,Spring Chinook,Minam River,45.29605645,-117.5516848,1
2434,2013,Spring Chinook,Minam River,45.29617296,-117.5516702,1
2435,2013,Spring Chinook,Minam River,45.294641,-117.55276,1
2436,2013,Spring Chinook,Minam River,45.294657,-117.552926,1
2437,2013,Spring Chinook,Minam River,45.297529,-117.553094,1
2438,2013,Spring Chinook,Minam River,45.30560478,-117.5599932,1
2439,2013,Spring Chinook,Minam River,45.29599668,-117.5518761,1
2440,2013,Spring Chinook,Minam River,45.30569421,-117.5599125,1
2441,2013,Spring Chinook,Minam River,45.30641547,-117.5593593,1
2442,2013,Spring Chinook,Minam River,45.30637013,-117.5605981,1
2443,2013,Spring Chinook,Minam River,45.30629897,-117.5620325,1
2444,2013,Spring Chinook,Minam River,45.30643785,-117.5624378,1
2445,2013,Spring Chinook,Minam River,45.30752004,-117.5635533,1
2446,2013,Spring Chinook,Minam River,45.30777426,-117.5636403,1
2447,2013,Spring Chinook,Minam River,45.30811122,-117.5635373,1
2448,2013,Spring Chinook,Minam River,45.30807861,-117.5634848,1
2449,2013,Spring Chinook,Minam River,45.39632,-117.67585,1
2450,2013,Spring Chinook,Minam River,45.36403997,-117.664964,1
2451,2013,Spring Chinook,Minam River,45.30640852,-117.5592748,1
2452,2013,Spring Chinook,Minam River,45.2959246,-117.5522204,1
2453,2013,Spring Chinook,Minam River,45.38894,-117.67518,1
2454,2013,Spring Chinook,Minam River,45.36635002,-117.66836,1
2455,2013,Spring Chinook,Minam River,45.36428204,-117.66539,1
2456,2013,Spring Chinook,Minam River,45.38972,-117.67477,1
2457,2013,Spring Chinook,Minam River,45.36380201,-117.664175,1
2458,2013,Spring Chinook,Minam River,45.36238697,-117.6633,1
2459,2013,Spring Chinook,Minam River,45.22337001,-117.522111,1
2460,2013,Spring Chinook,Minam River,45.36495703,-117.667428,1
2461,2013,Spring Chinook,Minam River,45.29472121,-117.5528429,1
2462,2013,Spring Chinook,Minam River,45.22166697,-117.520043,1
2463,2013,Spring Chinook,Minam River,45.22332299,-117.522011,1
2464,2013,Spring Chinook,Minam River,45.22330597,-117.521934,1
2465,2013,Spring Chinook,Minam River,45.22272301,-117.521333,1
2466,2013,Spring Chinook,Minam River,45.22240399,-117.521213,1
2467,2013,Spring Chinook,Minam River,45.22195204,-117.521061,1
2468,2013,Spring Chinook,Minam River,45.22172598,-117.52022,1
2469,2013,Spring Chinook,Upper Grande Ronde River,45.06713242,-118.3132348,1
2470,2013,Spring Chinook,Upper Grande Ronde River,45.07168396,-118.317103,1
2471,2013,Spring Chinook,Upper Grande Ronde River,45.069749,-118.315317,1
2472,2013,Spring Chinook,Upper Grande Ronde River,45.07086497,-118.316436,1
2473,2013,Spring Chinook,Upper Grande Ronde River,45.07248896,-118.317433,1
2474,2013,Spring Chinook,Upper Grande Ronde River,45.07249299,-118.3178,1
2475,2013,Spring Chinook,Upper Grande Ronde River,45.06312964,-118.3103111,1
2476,2013,Spring Chinook,Upper Grande Ronde River,45.06708398,-118.31327,1
2477,2013,Spring Chinook,Upper Grande Ronde River,45.07163216,-118.3172065,1
2478,2013,Spring Chinook,Upper Grande Ronde River,45.07147098,-118.3174385,1
2479,2013,Spring Chinook,Upper Grande Ronde River,45.07279876,-118.3187702,1
2480,2013,Spring Chinook,Upper Grande Ronde River,45.07298492,-118.319996,1
2481,2013,Spring Chinook,Upper Grande Ronde River,45.07345716,-118.3221137,1
2482,2013,Spring Chinook,Upper Grande Ronde River,45.07706464,-118.3270685,1
2483,2013,Spring Chinook,Upper Grande Ronde River,45.07707135,-118.3272231,1
2484,2013,Spring Chinook,Upper Grande Ronde River,45.14754396,-118.372242,1
2485,2013,Spring Chinook,Upper Grande Ronde River,45.07293697,-118.3197376,1
2486,2013,Spring Chinook,Upper Grande Ronde River,45.051125,-118.287558,1
2487,2013,Spring Chinook,Upper Grande Ronde River,45.05873099,-118.300751,1
2488,2013,Spring Chinook,Upper Grande Ronde River,45.05040298,-118.284834,1
2489,2013,Spring Chinook,Upper Grande Ronde River,45.07240757,-118.3173767,1
2490,2013,Spring Chinook,Upper Grande Ronde River,45.05117797,-118.287524,1
2491,2013,Spring Chinook,Upper Grande Ronde River,45.05102601,-118.288972,1
2492,2013,Spring Chinook,Upper Grande Ronde River,45.05095501,-118.290622,1
2493,2013,Spring Chinook,Upper Grande Ronde River,45.05078201,-118.290731,1
2494,2013,Spring Chinook,Upper Grande Ronde River,45.05327202,-118.292951,1
2495,2013,Spring Chinook,Upper Grande Ronde River,45.05087798,-118.287888,1
2496,2013,Spring Chinook,Upper Grande Ronde River,45.05233803,-118.292122,1
2497,2013,Spring Chinook,Upper Grande Ronde River,45.05427299,-118.294846,1
2498,2013,Spring Chinook,Upper Grande Ronde River,45.05425396,-118.294816,1
2499,2013,Spring Chinook,Upper Grande Ronde River,45.05914003,-118.300387,1
2500,2013,Spring Chinook,Upper Grande Ronde River,45.05934698,-118.300689,1
2501,2013,Spring Chinook,Upper Grande Ronde River,45.07208722,-118.3173847,1
2502,2013,Spring Chinook,Upper Grande Ronde River,45.06092202,-118.305715,1
2503,2013,Spring Chinook,Upper Grande Ronde River,45.07134249,-118.316837,1
2504,2013,Spring Chinook,Upper Grande Ronde River,45.05354502,-118.29249,1
2505,2013,Spring Chinook,Upper Grande Ronde River,45.058833,-118.300542,1
2506,2013,Spring Chinook,Upper Grande Ronde River,45.05132901,-118.290012,1
2507,2013,Spring Chinook,Upper Grande Ronde River,45.05058898,-118.284965,1
2508,2013,Spring Chinook,Upper Grande Ronde River,45.05046098,-118.284699,1
2509,2013,Spring Chinook,Upper Grande Ronde River,45.04850599,-118.280579,1
2510,2014,Spring Chinook,Catherine Creek,45.167598,-117.799656,1
2511,2014,Spring Chinook,Catherine Creek,45.15071802,-117.750494,1
2512,2014,Spring Chinook,Catherine Creek,45.20988998,-117.894973,1
2513,2014,Spring Chinook,Catherine Creek,45.17104497,-117.800445,1
2514,2014,Spring Chinook,Catherine Creek,45.17141,-117.8011,1
2515,2014,Spring Chinook,Catherine Creek,45.17181703,-117.804167,1
2516,2014,Spring Chinook,Catherine Creek,45.17191803,-117.804201,1
2517,2014,Spring Chinook,Catherine Creek,45.17196002,-117.804338,1
2518,2014,Spring Chinook,Catherine Creek,45.168692,-117.799077,1
2519,2014,Spring Chinook,Catherine Creek,45.17433403,-117.808344,1
2520,2014,Spring Chinook,Catherine Creek,45.21126998,-117.885973,1
2521,2014,Spring Chinook,Catherine Creek,45.11701204,-117.682492,1
2522,2014,Spring Chinook,Catherine Creek,45.16577,-117.79626,1
2523,2014,Spring Chinook,Catherine Creek,45.151793,-117.745414,1
2524,2014,Spring Chinook,Catherine Creek,45.152066,-117.74087,1
2525,2014,Spring Chinook,Catherine Creek,45.14525704,-117.726267,1
2526,2014,Spring Chinook,Catherine Creek,45.15051501,-117.73617,1
2527,2014,Spring Chinook,Catherine Creek,45.143236,-117.723822,1
2528,2014,Spring Chinook,Catherine Creek,45.14297,-117.723947,1
2529,2014,Spring Chinook,Catherine Creek,45.11397301,-117.669388,1
2530,2014,Spring Chinook,Catherine Creek,45.182598,-117.820468,1
2531,2014,Spring Chinook,Catherine Creek,45.19971401,-117.841015,1
2532,2014,Spring Chinook,Catherine Creek,45.19941696,-117.840884,1
2533,2014,Spring Chinook,Catherine Creek,45.20623497,-117.849309,1
2534,2014,Spring Chinook,Catherine Creek,45.20755403,-117.850993,1
2535,2014,Spring Chinook,Catherine Creek,45.20938899,-117.854714,1
2536,2014,Spring Chinook,Catherine Creek,45.15271501,-117.764429,1
2537,2014,Spring Chinook,Catherine Creek,45.15321499,-117.766626,1
2538,2014,Spring Chinook,Catherine Creek,45.16645,-117.7981,1
2539,2014,Spring Chinook,Catherine Creek,45.15552001,-117.775923,1
2540,2014,Spring Chinook,Catherine Creek,45.211634,-117.880657,1
2541,2014,Spring Chinook,Catherine Creek,45.1518,-117.745415,1
2542,2014,Spring Chinook,Catherine Creek,45.15918,-117.7881,1
2543,2014,Spring Chinook,Catherine Creek,45.15946,-117.78954,1
2544,2014,Spring Chinook,Catherine Creek,45.16322,-117.79324,1
2545,2014,Spring Chinook,Catherine Creek,45.1657,-117.79631,1
2546,2014,Spring Chinook,Catherine Creek,45.15550199,-117.776376,1
2547,2014,Spring Chinook,Catherine Creek,45.1667,-117.79876,1
2548,2014,Spring Chinook,Catherine Creek,45.11490399,-117.634778,1
2549,2014,Spring Chinook,Catherine Creek,45.15558396,-117.771644,1
2550,2014,Spring Chinook,Catherine Creek,45.13203098,-117.628177,1
2551,2014,Spring Chinook,Catherine Creek,45.18254897,-117.820342,1
2552,2014,Spring Chinook,Catherine Creek,45.14181401,-117.621979,1
2553,2014,Spring Chinook,Catherine Creek,45.141871,-117.622039,1
2554,2014,Spring Chinook,Catherine Creek,45.14186799,-117.622025,1
2555,2014,Spring Chinook,Catherine Creek,45.141367,-117.622526,1
2556,2014,Spring Chinook,Catherine Creek,45.140303,-117.622812,1
2557,2014,Spring Chinook,Catherine Creek,45.139929,-117.622911,1
2558,2014,Spring Chinook,Catherine Creek,45.13810501,-117.62363,1
2559,2014,Spring Chinook,Catherine Creek,45.14193202,-117.621968,1
2560,2014,Spring Chinook,Catherine Creek,45.13678,-117.624142,1
2561,2014,Spring Chinook,Catherine Creek,45.14213302,-117.621917,1
2562,2014,Spring Chinook,Catherine Creek,45.13165296,-117.628951,1
2563,2014,Spring Chinook,Catherine Creek,45.13139497,-117.629244,1
2564,2014,Spring Chinook,Catherine Creek,45.13148901,-117.62915,1
2565,2014,Spring Chinook,Catherine Creek,45.13128097,-117.629357,1
2566,2014,Spring Chinook,Catherine Creek,45.12802703,-117.634828,1
2567,2014,Spring Chinook,Catherine Creek,45.12086897,-117.645462,1
2568,2014,Spring Chinook,Catherine Creek,45.15205803,-117.761235,1
2569,2014,Spring Chinook,Catherine Creek,45.15217496,-117.761881,1
2570,2014,Spring Chinook,Catherine Creek,45.13692803,-117.624114,1
2571,2014,Spring Chinook,Catherine Creek,45.18254402,-117.820337,1
2572,2014,Spring Chinook,Catherine Creek,45.14952301,-117.618752,1
2573,2014,Spring Chinook,Catherine Creek,45.14173304,-117.622171,1
2574,2014,Spring Chinook,Catherine Creek,45.19166596,-117.830865,1
2575,2014,Spring Chinook,Catherine Creek,45.19206201,-117.833222,1
2576,2014,Spring Chinook,Catherine Creek,45.19406696,-117.835976,1
2577,2014,Spring Chinook,Catherine Creek,45.19841197,-117.840396,1
2578,2014,Spring Chinook,Catherine Creek,45.20311397,-117.845889,1
2579,2014,Spring Chinook,Catherine Creek,45.20931297,-117.853869,1
2580,2014,Spring Chinook,Catherine Creek,45.14187201,-117.621947,1
2581,2014,Spring Chinook,Catherine Creek,45.19203502,-117.833217,1
2582,2014,Spring Chinook,Catherine Creek,45.14955101,-117.61876,1
2583,2014,Spring Chinook,Catherine Creek,45.13741,-117.7189,1
2584,2014,Spring Chinook,Catherine Creek,45.18399602,-117.822813,1
2585,2014,Spring Chinook,Catherine Creek,45.18908802,-117.827189,1
2586,2014,Spring Chinook,Catherine Creek,45.152789,-117.61674,1
2587,2014,Spring Chinook,Catherine Creek,45.145078,-117.620375,1
2588,2014,Spring Chinook,Catherine Creek,45.14304397,-117.621753,1
2589,2014,Spring Chinook,Catherine Creek,45.14276301,-117.621711,1
2590,2014,Spring Chinook,Catherine Creek,45.14224098,-117.621852,1
2591,2014,Spring Chinook,Catherine Creek,45.18210799,-117.819936,1
2592,2014,Spring Chinook,Catherine Creek,45.1524514,-117.7425185,1
2593,2014,Spring Chinook,Catherine Creek,45.13828,-117.71935,1
2594,2014,Spring Chinook,Catherine Creek,45.118581,-117.686899,1
2595,2014,Spring Chinook,Catherine Creek,45.14312225,-117.7236589,1
2596,2014,Spring Chinook,Catherine Creek,45.14395483,-117.7245445,1
2597,2014,Spring Chinook,Catherine Creek,45.14417636,-117.7251892,1
2598,2014,Spring Chinook,Catherine Creek,45.14689998,-117.7322268,1
2599,2014,Spring Chinook,Catherine Creek,45.14682395,-117.7330398,1
2600,2014,Spring Chinook,Catherine Creek,45.15003716,-117.7361638,1
2601,2014,Spring Chinook,Catherine Creek,45.117062,-117.6806901,1
2602,2014,Spring Chinook,Catherine Creek,45.1514936,-117.7383048,1
2603,2014,Spring Chinook,Catherine Creek,45.11614032,-117.6746215,1
2604,2014,Spring Chinook,Catherine Creek,45.15127215,-117.7466432,1
2605,2014,Spring Chinook,Catherine Creek,45.15086847,-117.7468463,1
2606,2014,Spring Chinook,Catherine Creek,45.15053353,-117.7491208,1
2607,2014,Spring Chinook,Catherine Creek,45.15057402,-117.7505355,1
2608,2014,Spring Chinook,Catherine Creek,45.15158278,-117.755198,1
2609,2014,Spring Chinook,Catherine Creek,45.119623,-117.647413,1
2610,2014,Spring Chinook,Catherine Creek,45.12015601,-117.64449,1
2611,2014,Spring Chinook,Catherine Creek,45.11938102,-117.64214,1
2612,2014,Spring Chinook,Catherine Creek,45.15071358,-117.7369346,1
2613,2014,Spring Chinook,Catherine Creek,45.11691011,-117.6796417,1
2614,2014,Spring Chinook,Catherine Creek,45.11982199,-117.6513707,1
2615,2014,Spring Chinook,Catherine Creek,45.11921975,-117.655083,1
2616,2014,Spring Chinook,Catherine Creek,45.11868121,-117.6566882,1
2617,2014,Spring Chinook,Catherine Creek,45.1189444,-117.6568986,1
2618,2014,Spring Chinook,Catherine Creek,45.11855816,-117.6601579,1
2619,2014,Spring Chinook,Catherine Creek,45.11392515,-117.6693234,1
2620,2014,Spring Chinook,Catherine Creek,45.11390621,-117.6696873,1
2621,2014,Spring Chinook,Catherine Creek,45.11614032,-117.6746215,1
2622,2014,Spring Chinook,Catherine Creek,45.118206,-117.686927,1
